,0
0,-8.768538896732494e-09
1,47583.52068893969
2,43709.14381573755
3,54007.893366654665
4,63286.3773366918
5,59728.06190864655
6,49663.19434046813
7,46984.189639977456
8,54022.42051245052
9,60298.03817823609
10,57921.406143137276
11,51350.394822888804
12,49592.601247069295
13,54024.88441637954
14,57934.02431593463
15,56539.93596350422
16,52664.251628083286
17,51637.72306026191
18,54073.1951900939
19,56156.92819022659
20,55466.664083565425
21,53612.47212003455
22,53171.2520534365
23,54122.45145252769
24,54834.73099042869
25,54616.280365802995
26,54295.87277971536
27,54262.45067274505
28,54170.83374805123
29,53879.120337034656
30,54031.40071597943
31,54730.20078013765
32,55010.639233184
33,54160.16942996179
34,53229.20785283584
35,53617.28530671471
36,55013.275160259174
37,55457.86738510504
38,54176.40515649106
39,52890.11801931924
40,53443.65547560969
41,55163.46911284501
42,55661.1416156624
43,54209.262552602035
44,52785.99688964562
45,53385.50800407231
46,55141.060552008275
47,55668.928852359706
48,54229.00765941629
49,52853.71856372658
50,53383.85795502759
51,55063.718789771665
52,55542.11430452672
53,54263.13797420467
54,52997.97371603571
55,53456.95621347777
56,54898.61154009693
57,55337.1960315697
58,54259.677606481
59,53216.532262426066
60,53578.973265416804
61,54751.2656641776
62,55083.18162320247
63,54222.783750141396
64,53442.52591921511
65,53732.90876762473
66,54567.84641948188
67,54782.63372033838
68,54231.663091881186
69,53746.1119287805
70,53934.136265934896
71,54389.39854332075
72,54517.82508933337
73,54233.468437600386
74,54008.780841121436
75,54044.35680911907
76,54206.83489716899
77,54235.703078889215
78,54227.88106961548
79,54221.85444178799
80,54191.52569439063
81,54072.88751302555
82,54055.470978234924
83,54220.96361838895
84,54390.21385034143
85,54293.10985394064
86,53999.31298138567
87,53898.73245130447
88,54198.1197171528
89,54527.928164258614
90,54400.1073755743
91,53938.72201898665
92,53786.3848226555
93,54208.73465268284
94,54646.37556711186
95,54481.210949927256
96,53890.907559487336
97,53711.45207055453
98,54181.528791005396
99,54680.94759569423
100,54480.15902995656
101,53845.59905931535
102,53637.63100491957
103,54162.662725356146
104,54669.37745021942
105,54459.77847640747
106,53816.9631015747
107,53639.28940598662
108,54145.05630645278
109,54643.26113375903
110,54445.58116932852
111,53861.78600033747
112,53687.68304328616
113,54155.61294986533
114,54600.5268642478
115,54430.60101889663
116,53917.32637310811
117,53725.376859594966
118,54115.38547783664
119,54481.19707919063
120,54334.739562238414
121,53885.28968930087
122,53753.34124480732
123,54055.314235735765
124,54388.40819528698
125,54290.90953837434
126,53940.999086073
127,53810.277901253634
128,54062.96651994888
129,54298.78681005935
130,54218.76500678166
131,53980.07270425983
132,53918.151033048365
133,54069.29859527766
134,54211.98639523191
135,54172.40165039277
136,54037.72769379482
137,54003.82283061971
138,54073.18013992306
139,54142.66991990702
140,54137.22707746505
141,54110.04344021658
142,54077.32478123026
143,54082.0577097037
144,54083.78944089927
145,54110.47458595765
146,54135.425301498915
147,54146.95078503718
148,54078.351124629546
149,54027.96936792697
150,54061.61606328037
151,54183.58932458832
152,54223.63157974003
153,54132.89325620748
154,54015.521991133886
155,54064.24147315265
156,54208.0091403056
157,54272.07462661338
158,54133.15630633023
159,53996.511179302615
160,54051.5526537375
161,54226.95695080086
162,54279.9470107706
163,54125.83611717235
164,53976.021420625664
165,54029.797064012346
