,0
0,-8.768538896732494e-09
1,40682.578618441126
2,37347.525420841084
3,46120.13963400244
4,54099.17191150187
5,51049.315378900224
6,42444.40744293087
7,40131.558795257726
8,46180.912760810796
9,51541.18213843129
10,49492.6128274527
11,43845.60618670682
12,42391.31907805051
13,46199.12218722022
14,49505.073182123015
15,48259.44193226932
16,44991.308335832946
17,44138.70749162981
18,46202.690893453735
19,47943.72942684416
20,47374.26379336053
21,45845.88329054951
22,45435.217199363135
23,46234.13971814529
24,46842.10002617001
25,46719.5250398066
26,46424.66713188402
27,46371.96770208057
28,46279.005384863645
29,46072.3085204376
30,46211.64348136886
31,46806.63382904907
32,47012.36221320189
33,46336.47980619075
34,45535.579847551635
35,45849.13960565534
36,47006.70419169318
37,47418.924159766015
38,46357.81922805868
39,45233.07296580172
40,45673.14494013776
41,47146.8065768054
42,47600.650880114
43,46359.66772663573
44,45117.972420696904
45,45628.05616921543
46,47178.92285215079
47,47601.50708293252
48,46352.732108484954
49,45184.58159365044
50,45695.720513417444
51,47111.807511838786
52,47494.980500603575
53,46368.898440710516
54,45360.92801553144
55,45763.1676343727
56,46963.26359951851
57,47311.55918541954
58,46430.058579893084
59,45553.41691369853
60,45838.0500555766
61,46800.88981327095
62,47133.87870090219
63,46442.161992819965
64,45757.435002704486
65,45959.92939267131
66,46691.62452756755
67,46918.30784277555
68,46401.05509341131
69,45935.80280916301
70,46109.86495533453
71,46576.19603903896
72,46661.09009615555
73,46398.78634831123
74,46188.28969843728
75,46284.86484064882
76,46409.76173982266
77,46425.9577357347
78,46387.34158770724
79,46432.10975433602
80,46414.15734555066
81,46288.11629431252
82,46238.86759263728
83,46425.21383950628
84,46578.72414396211
85,46467.06174732448
86,46179.865683628785
87,46139.24687375739
88,46434.26596526397
89,46684.72325718457
90,46522.43987665401
91,46140.69856945742
92,46049.87948012654
93,46393.54559373812
94,46736.4306267694
95,46602.92765065168
96,46148.828729096276
97,45965.417099516315
98,46352.770269674824
99,46783.5019525502
100,46675.688005394724
101,46120.33260112723
102,45924.44468563842
103,46353.65115923229
104,46832.61524066707
105,46667.626418675674
106,46088.78089041131
107,45907.412170711745
108,46376.85878337097
109,46808.27918791488
110,46629.61517451542
111,46096.38160200544
112,45961.450251369766
113,46390.190850838546
114,46746.83833196637
115,46582.33835351805
116,46165.66452172763
117,46076.245264192345
118,46385.512687986295
119,46670.26053810902
120,46550.20331424253
121,46221.34312524281
122,46080.51165042531
123,46317.455855295375
124,46584.37005742346
125,46551.78858548662
126,46267.15492036465
127,46138.97083658358
128,46326.503266361564
129,46566.40346569249
130,46507.689777461244
131,46276.38286295775
132,46189.49419517194
133,46362.20493180376
134,46508.06373416951
135,46445.90409719151
136,46304.93533434114
137,46287.82191365362
138,46385.27523540796
139,46420.65286500286
140,46377.23971618952
141,46356.767405568215
142,46379.291969390055
143,46367.936875080515
144,46341.2619574641
145,46350.369465209034
146,46426.84553545597
147,46426.85683401859
148,46348.367653669804
149,46287.57623262415
150,46369.91798271801
151,46431.86221773704
152,46434.336579509756
153,46338.305037546335
154,46291.95959761757
155,46339.55407403232
156,46442.50440175226
157,46446.6168406294
158,46359.60512832471
159,46274.29443107979
160,46300.92033792664
161,46421.10012563145
162,46488.79039677257
163,46394.050829081425
164,46238.59579808902
165,46265.353152639014
166,46453.00923064533
167,46544.88309441508
168,46377.842742000415
169,46220.292739003315
170,46268.40698903738
171,46489.66601941469
172,46533.93026840128
173,46374.8278306911
174,46222.31458486016
175,46317.64035547018
176,46483.880324400016
177,46513.64100002968
178,46364.09299060638
179,46278.14856251764
180,46328.10442316418
181,46445.22098896059
182,46460.03536395171
183,46383.647695608524
184,46294.47857973355
185,46297.067852019994
186,46388.64159308167
187,46453.0628962263
188,46406.04568251293
189,46269.991662515065
190,46272.07446757486
191,46372.007826020796
192,46451.60522176462
193,46357.85128454488
194,46261.548493793234
195,46270.63110399735
196,46405.762724462606
197,46425.686269193444
198,46335.05048761924
199,46269.45365772077
200,46352.0308124166
201,46406.87800287519
202,46388.426606568806
203,46328.36540976305
204,46373.22073085616
205,46397.18718663098
206,46357.524711736085
207,46319.75908246143
208,46390.952337143455
209,46453.51572970934
210,46354.501613119646
211,46273.770395077154
212,46323.6971204968
213,46474.03861476555
214,46361.04306779336
215,46265.97343810957
216,46293.700436913
217,46457.62721817685
218,46358.466776569796
219,46284.8875317364
220,46294.62522168916
221,46448.89658393421
222,46379.76254957938
223,46264.497176553865
224,46267.949986534906
225,46421.35142838912
226,46406.34920747214
