,0
0,-8.768538896732494e-09
1,40204.377394429706
2,36810.933874533985
3,45381.755600048615
4,53245.25235259358
5,50344.086147883645
6,41723.740365663056
7,39382.58911146305
8,45384.63985481544
9,50743.577737065585
10,48591.65799151303
11,42882.37006264972
12,41499.63565813436
13,45359.709434545104
14,48563.95271790819
15,47198.23433114948
16,43951.43800447992
17,43210.38951208947
18,45246.56294336036
19,46753.81904122999
20,46137.83857835793
21,44711.64741086897
22,44399.81872668215
23,44988.23778392692
24,45454.467815418866
25,45372.677051416875
26,45197.006863222356
27,45021.205158460245
28,44814.65657687481
29,44649.57593343458
30,44904.27014785611
31,45409.15867724399
32,45497.87278752357
33,44828.57621277812
34,44182.557655923956
35,44509.01362526859
36,45535.76139310462
37,45924.852718856375
38,44975.75952204203
39,43941.545495341314
40,44281.731125805716
41,45728.24632231343
42,46295.74486373163
43,45188.59692765203
44,43900.77622234686
45,44377.74157347505
46,45970.144959472906
47,46489.75060141919
48,45182.86384407799
49,43992.62808275655
50,44577.16802471105
51,46134.87136442753
52,46434.07826897184
53,45249.53177678636
54,44293.893746455666
55,44836.709241012955
56,46019.53448175578
57,46314.71584721278
58,45496.49649591123
59,44761.793799041545
60,45103.10362226506
61,45923.79019696909
62,46237.740383855016
63,45709.827654882916
64,45124.30168692963
65,45198.40439770433
66,45930.86355887742
67,46295.780217735235
68,45927.361199806095
69,45345.52945247665
70,45470.09299657652
71,46015.9682497083
72,46240.84474355335
73,45881.695894323115
74,45628.88992538738
75,45785.665939444545
76,46054.55898042483
77,45956.63925261087
78,45808.72953536015
79,45927.60067473376
80,46067.79259810838
81,45894.74407303038
82,45716.341127361535
83,45925.10693175859
84,46247.18997553336
85,46155.57509510488
86,45723.659262400295
87,45686.16176847935
88,46070.30869930422
89,46373.571202190564
90,46049.64716267589
91,45644.69886393935
92,45653.79676937456
93,46098.806165569025
94,46282.59760884433
95,46099.794931625715
96,45744.42897614644
97,45709.87367669925
98,45959.77490107957
99,46284.962791099075
100,46227.78412175398
101,45842.34590127293
102,45534.03826871269
103,45811.26996441138
104,46335.64942168933
105,46325.32519861279
106,45723.53540668803
107,45425.94184595957
108,45938.61565244791
109,46482.76371361561
110,46294.523086318615
111,45600.13354403227
112,45512.62568113711
113,46045.11195412121
114,46441.308790934214
115,46084.61263555049
116,45628.441399443946
117,45620.828160731675
118,46056.74572401168
119,46198.50943392345
120,46026.85548960013
121,45769.426566452916
122,45767.43802720307
123,45894.596021946636
124,46063.763698310424
125,46081.998416337054
126,45942.29254258964
127,45731.37803488409
128,45768.36346703805
129,46060.45335935479
130,46168.43790027642
131,45917.43665609317
132,45678.30523161361
133,45850.6982226308
134,46120.89337979052
135,46085.37254785106
136,45786.813963743305
137,45786.62107920789
138,45961.216381786166
139,46053.568370956316
140,45847.543514607714
141,45794.80554507139
142,45908.76250000292
143,46004.088620036215
144,45817.58723260746
145,45786.660496175806
146,45950.28915079577
147,46094.26744117314
148,45888.24172402989
149,45728.660337292415
150,45863.53235076707
151,46102.07097446054
152,46040.81706884164
153,45807.94144715265
154,45796.5772566582
155,45965.01948797671
156,46021.86447222644
157,45862.96886979774
158,45823.32040477509
159,45888.767267704694
160,45966.916467860545
161,45905.17632193373
162,45961.3116261925
163,45991.50533007542
164,45927.24591265891
165,45757.546638035026
166,45897.18414491188
167,46089.32286846054
168,46036.58187468152
169,45712.21608823861
170,45698.90932659516
171,45992.69179740938
172,46195.259221381704
173,45910.25314558058
174,45653.38085065111
175,45834.46098190194
176,46140.06399946558
177,46071.85172002905
178,45781.24140174305
179,45762.70953648239
180,45958.62549349896
181,46056.94966297834
182,45911.771825272226
183,45857.831384132965
184,45905.69211820302
185,45963.20935665224
186,45865.78122699386
187,45921.17445826518
188,45992.28296992047
189,45981.0616186596
190,45786.72284891014
191,45853.96015354099
192,46037.083143016636
193,46096.488590204994
194,45828.8224881796
195,45758.47041779262
196,45965.17065440075
197,46145.38283530732
198,45974.95125572635
199,45789.54572119324
200,45900.878843834565
201,46106.21141213307
202,46046.005201538996
203,45830.87881859236
204,45870.67667833602
205,46051.63565871885
206,46064.73401457489
207,45871.39890683923
208,45919.085296637044
209,46076.177072000675
210,46113.38180235017
211,45891.10768288356
212,45891.54007284745
213,46056.530193075814
214,46133.22981648203
215,45911.19171945188
216,45859.27554716683
217,45998.23791974579
218,46131.418382576536
