,0
0,-8.768538896732494e-09
1,38898.28576903025
2,35743.13916380134
3,44080.27766556063
4,51608.42977267572
5,48817.025915998136
6,40558.16745809071
7,38306.947628462825
8,44022.29087005879
9,49278.72321733973
10,47317.73164981014
11,41850.699143849575
12,40402.57956877413
13,44182.56263723327
14,47372.98442668724
15,46115.05037211887
16,42877.80894238627
17,42142.84900787728
18,44198.15240502089
19,45781.64556844856
20,45126.843012008954
21,43690.63618068186
22,43489.334389050986
23,44191.75001313594
24,44672.17070940542
25,44530.468789012215
26,44438.19558751305
27,44360.62112489958
28,44161.75802660587
29,43855.069014852415
30,44097.87418189047
31,44651.40225332377
32,44752.240968891914
33,44015.09077656275
34,43465.30624881059
35,43848.94102053014
36,44872.04500853157
37,45130.799188407735
38,44273.39518641567
39,43318.46834037792
40,43710.5609722511
41,45050.95442207556
42,45521.5274704223
43,44396.223624960665
44,43105.82045934679
45,43506.13041036519
46,44966.75899400316
47,45514.60234983213
48,44242.15033293405
49,43031.247967031115
50,43463.940723897715
51,44978.736057492824
52,45245.02709458195
53,44006.72819219346
54,42820.884925004604
55,43247.005055965376
56,44324.864202472956
57,44655.49667880386
58,43745.17048797429
59,43105.52157211992
60,43482.18562688938
61,44353.289833588904
62,44554.78641258694
63,43981.758790173204
64,43442.159985627135
65,43568.38273625013
66,44124.231070647875
67,44326.927279930984
68,43961.24904314903
69,43413.867813638804
70,43461.39374346325
71,43874.48137970856
72,44133.83481934384
73,43789.25769154429
74,43560.61154996889
75,43639.356779100875
76,44089.187413926185
77,44098.86322153495
78,44059.15060593767
79,44091.60496796771
80,44288.04177442476
81,44148.64210003188
82,43956.129940625775
83,43969.12693601636
84,44263.11627598436
85,44135.1150804504
86,43726.55763629392
87,43531.960580026775
88,43946.62291233937
89,44336.88915913639
90,44114.75910063088
91,43753.943170034094
92,43820.44532535606
93,44325.98437454014
94,44558.601099845895
95,44242.65532208473
96,43684.834752492374
97,43558.190489911256
98,43738.402360873835
99,44008.31539536129
100,43781.86897841064
101,43409.1345067981
102,43171.158545210405
103,43506.71457484993
104,43919.80117903503
105,44016.27553957957
106,43530.37665160501
107,43347.217841895166
108,43794.215605380334
109,44381.46481246757
110,44125.019690979796
111,43458.86063810767
112,43266.862263629235
113,43833.679447008384
114,44194.122506030064
