,0
0,-8.768538896732494e-09
1,17232.17778537432
2,15840.74370520961
3,19564.809144540443
4,22906.357866164377
5,21627.67699023625
6,18007.421932014335
7,17022.660074298816
8,19565.41834937854
9,21859.671635341016
10,21008.46049585576
11,18620.870967983137
12,17979.327810972452
13,19587.19127318744
14,21019.54116583427
15,20508.52255434878
16,19083.023994336516
17,18705.834508700023
18,19601.97602761592
19,20358.40207563329
20,20083.165937832622
21,19400.41144606981
22,19259.065035968324
23,19613.874357359513
24,19855.968622434495
25,19763.211846235656
26,19655.67892758603
27,19660.93341770459
28,19612.99928153369
29,19489.213278685416
30,19563.85456913663
31,19832.909475986264
32,19921.46639507044
33,19608.882755697967
34,19277.73604485471
35,19439.030913791197
36,19935.355232926206
37,20082.97954164863
38,19625.863891635887
39,19182.760857458423
40,19385.0995532066
41,19990.182822992923
42,20169.40299291336
43,19667.703004088617
44,19154.558347637256
45,19353.079674965244
46,19994.504451354016
47,20196.73355124711
48,19676.403881750095
49,19163.523633458448
50,19347.505450184195
51,19966.914728059448
52,20166.395430459932
53,19687.821938588364
54,19223.30021323877
55,19405.442502906764
56,19943.771357919693
57,20095.090465353962
58,19680.343094851552
59,19314.10129238638
60,19455.04753459634
61,19880.829966068854
62,19992.468861971814
63,19695.802444112018
64,19430.331079701402
65,19532.682158235177
66,19817.069967906315
67,19899.005586902964
68,19713.19772732645
69,19539.94961595428
70,19597.784870360163
71,19781.936282174207
72,19831.706792437973
73,19725.44032224781
74,19625.953443466555
75,19656.927709640808
76,19742.62853055017
77,19749.47570347364
78,19676.788177125243
79,19657.725585959208
80,19735.346411276452
81,19666.041879856875
82,19619.215256445164
83,19673.60899211102
84,19822.04613930622
85,19748.44483576442
86,19579.930582988774
87,19528.92224180667
88,19744.64155475521
89,19849.362904020818
90,19719.52231808748
91,19502.89029119478
92,19543.519299227723
93,19733.436863601633
94,19816.0783394205
95,19692.320552151454
96,19546.641658422057
97,19553.915738513126
98,19658.322436529546
99,19762.560963481912
100,19727.24583033342
101,19602.459353481023
102,19489.17249106432
103,19604.625215603206
104,19805.67208049108
105,19845.262515862807
106,19573.448990802615
107,19424.138850031388
108,19582.598002999002
109,19893.871624935855
110,19811.042591111407
111,19520.26111924524
112,19409.1437711272
113,19687.867202607173
114,19875.945123593636
115,19745.002894564037
116,19498.23031053583
117,19519.12907067635
118,19711.93021978888
119,19786.28819150042
120,19669.07775227166
121,19587.77152297028
122,19617.698506409353
123,19662.010183895596
124,19709.36834431652
125,19711.80340589382
126,19693.653291792907
127,19575.279020092057
128,19567.18918786857
129,19635.761586244967
130,19744.800786027976
131,19634.426782046176
132,19523.407559372525
133,19518.567118952473
134,19662.94485066161
135,19582.62074911328
136,19363.885879495734
137,19229.31712608161
138,19341.72070700208
139,19369.846273016512
140,19275.15900818946
141,19213.991815491092
142,19346.01600083606
143,19491.77076743741
144,19496.121528567837
145,19455.051554925838
146,19572.84500967925
147,19696.79129635486
148,19566.97649298861
149,19465.573571824803
150,19484.93725110116
151,19611.54397224001
152,19543.032266496317
153,19400.649951538337
154,19358.30357729172
155,19557.95886816286
156,19677.449860333945
157,19669.308305786926
158,19651.4847977533
159,19811.147115679407
160,19877.694656972253
161,19886.732048777434
162,19836.295074923088
163,19875.7963085178
164,19820.937067481853
165,19718.23682767212
166,19713.09413744543
167,19864.72117481935
168,19889.4706312401
169,19742.350786974417
170,19686.451440597964
171,19856.065845155557
172,20031.700690629026
173,19863.756586605487
174,19655.240982627754
175,19656.76730373733
176,19806.46405251345
177,19703.287380872753
178,19561.021815306623
179,19508.000641901035
180,19692.127017295083
181,19670.457380824882
182,19569.340825014224
183,19535.06038196986
184,19695.73167022389
185,19706.088280394717
186,19597.31040097113
187,19495.719384957025
188,19589.548954276273
189,19563.226010291357
190,19470.833776802298
191,19439.2463031523
192,19572.11553771499
193,19595.865978791408
194,19389.865297874232
195,19292.225176410582
196,19438.303974516057
197,19608.403658834693
198,19534.60936908094
199,19446.825553154784
200,19558.78540976711
201,19795.096892409074
202,19746.777562456453
203,19708.68009307891
204,19701.992970924974
205,19872.55858575052
206,19838.39703834149
207,19702.584573462358
208,19676.86289392539
209,19849.32277360478
210,19823.918564305415
211,19755.787711294688
212,19812.870498583296
213,19975.556134823062
214,20012.51433117134
215,19938.183406462747
216,19888.163531102055
217,19927.60450222782
218,19930.02172490421
219,19794.182251736216
220,19670.220263621697
221,19668.050510740522
222,19786.817744097156
223,19758.99311090443
224,19725.73524515958
225,19724.916834796826
226,19807.140836357135
227,19700.057441806897
228,19628.617358358264
229,19663.407749224996
230,19805.207107360115
231,19710.913184985573
232,19567.281011617386
233,19533.24480681133
234,19642.69837465795
235,19639.900438960853
236,19553.920020500183
237,19527.17522354043
238,19654.900009040513
239,19670.78144726299
240,19539.806101187743
241,19381.32445077591
242,19320.70228442827
243,19316.55931224429
244,19171.211397296247
245,19059.84183090042
246,19165.248342497558
247,19397.38782431456
248,19438.53483422438
249,19425.425762492778
250,19440.751238062847
251,19527.337503351373
252,19458.14190807716
253,19428.974865939053
254,19520.839225599982
255,19754.022793121938
256,19777.185211878153
257,19692.86257839779
258,19641.298764138297
259,19736.6504611036
260,19734.1561050436
261,19623.802511100523
262,19547.055478881928
263,19661.18847824775
264,19753.79709690573
265,19710.094876341114
266,19694.14294756968
267,19777.996308046033
268,19876.26492398126
269,19832.933919651066
270,19812.93510838032
271,19894.912515447926
272,20000.953697041987
273,19925.318675941002
274,19840.944149519753
275,19814.14865070219
276,19906.765089700424
277,19847.40667960579
278,19753.511100547512
279,19701.824144713166
280,19794.913219909096
281,19790.547599413083
282,19725.51768199613
283,19678.84081588027
284,19757.246716391688
285,19775.224670444815
286,19716.344119674177
287,19678.2989902468
288,19743.654722220774
289,19782.801732346
290,19713.786921200768
291,19644.836511362562
292,19692.61123103351
293,19778.267565680966
294,19717.83055077074
295,19666.413322015655
296,19694.416668322912
297,19807.759306597058
298,19776.507049856664
299,19719.536727846236
300,19711.480304819896
301,19820.919524582438
302,19820.66910575066
303,19774.888308228965
304,19736.450601920027
305,19816.87935301102
306,19823.050710995976
307,19759.62178045985
308,19728.236033733378
309,19797.896241170092
310,19825.0144456583
311,19772.218980408008
312,19712.93319424893
313,19756.322013709858
314,19806.10891319948
315,19744.28642628721
316,19688.52623083336
317,19715.50850032709
318,19802.003079231275
319,19761.690692962737
320,19711.172053808667
321,19715.948042811742
322,19793.222795218437
323,19758.24669687343
324,19707.018548032607
325,19674.939557610145
326,19767.080656465743
327,19761.06091339889
328,19706.483323846347
329,19667.27168700996
330,19738.764627071705
331,19746.710713533972
332,19699.795955898582
333,19658.643404904382
334,19708.237283687697
335,19726.876555735238
336,19666.205782349854
337,19616.35939599295
338,19657.165307707604
339,19724.954106374058
340,19695.546884251366
341,19656.963286921848
342,19658.80743498053
343,19731.71987219058
344,19703.147285510502
345,19652.342288986223
346,19650.740363156383
347,19737.359945845863
348,19718.890096582465
349,19669.104764833777
350,19658.561059415166
351,19737.970412242787
352,19728.732651820246
353,19676.666058288552
354,19644.768914232445
355,19710.214538650092
356,19728.09203479421
357,19687.142644540785
358,19646.617101793658
359,19695.891276682043
360,19743.060513632794
361,19705.10226457583
362,19660.485546014235
363,19694.62454336795
364,19754.34345024424
365,19704.4014561941
366,19655.273250124403
367,19654.605611900966
368,19722.223228439063
369,19705.247290586263
370,19662.058866370946
371,19652.952264670297
372,19729.662647017925
373,19709.441944274753
374,19678.408147103313
375,19668.650418496858
376,19731.020655339686
377,19735.6212848117
378,19692.01205764257
379,19671.70503816899
380,19731.727472129685
381,19747.808124256815
382,19696.86899884097
383,19644.639431766398
384,19683.759474447666
385,19719.022467298277
386,19680.34679725445
387,19641.533925322787
388,19660.445552024023
389,19715.604847302802
390,19678.12216655674
391,19632.738689515158
392,19633.885744409916
393,19719.25980367823
394,19705.316702907614
395,19661.225492482634
396,19654.98693386636
397,19727.148340655025
398,19716.994994014898
399,19667.52452239964
400,19644.267920800994
401,19707.966542139773
402,19722.15946025525
403,19678.339184668966
404,19643.81640491647
405,19713.66515499816
406,19744.14455339361
407,19699.086475021253
408,19677.758524974288
409,19703.289832926832
410,19755.489752539295
411,19715.66339743636
412,19677.853989783383
413,19690.405573820957
414,19751.676995865942
415,19718.338532679332
416,19681.65968257683
417,19681.081260896677
418,19745.70182983516
419,19718.320049242087
420,19673.548926078263
421,19661.862890272678
422,19724.023449305267
423,19722.715410089306
424,19680.548993248474
425,19663.622753961696
426,19732.251036493
427,19748.24014746481
428,19705.23811708292
429,19669.70741954787
430,19718.252655875636
431,19748.871796455627
432,19713.885636363593
433,19674.33667487819
434,19695.30234384547
435,19742.953842309085
436,19707.583982733548
437,19673.79716280459
438,19679.471706235676
439,19748.088270265976
440,19727.42091779726
441,19683.55445714113
442,19668.008232955057
443,19737.665247261073
444,19720.140134585872
445,19674.74724451759
446,19665.400316943596
447,19742.863316701478
448,19739.634896197917
449,19696.08013842004
450,19667.055228117126
451,19715.75970040459
452,19738.520616613125
453,19699.783386022584
454,19661.32902463832
455,19699.651066611037
456,19743.42866334007
457,19709.27159639359
458,19675.70543545742
459,19704.127583324727
460,19764.891000600393
461,19718.857219610916
462,19675.260117642945
463,19681.981240765526
464,19746.763936474847
465,19711.22570622135
466,19671.137597517387
467,19656.060697860037
468,19735.14415474851
469,19723.577634715944
470,19689.10121443036
471,19675.789425039093
472,19742.81239609757
473,19752.518087045268
474,19710.696796713273
475,19679.031415773024
476,19725.043201331435
477,19741.56413676209
478,19705.772242137016
479,19668.703125253116
480,19719.55262275521
481,19752.950345862955
482,19710.299327083245
483,19680.148672228657
484,19697.176991436092
485,19748.214877824277
486,19713.781875377914
487,19674.081799800646
488,19686.1070527616
489,19759.8577014411
490,19723.837131783184
491,19686.938111432177
492,19676.688192386853
493,19752.768728156898
494,19736.63536020539
495,19690.752635806915
496,19664.97884027331
497,19717.190959107626
498,19733.139671534438
499,19696.429054724515
500,19659.103024742173
501,19714.34140055286
502,19747.047209562435
503,19695.90476549851
504,19656.67987126625
505,19709.79070721616
506,19761.04800703262
507,19725.95373955967
508,19681.33475478189
509,19676.89463521242
510,19724.97194999068
511,19712.71046563633
512,19673.40719931801
513,19672.59868440804
514,19750.731782080908
515,19735.307829998605
516,19689.566934100898
517,19668.027784699523
518,19732.0690733461
519,19728.200858067634
520,19699.50623546335
521,19678.563917424035
522,19727.540043549987
523,19731.929595228852
524,19697.25910825802
525,19677.911037845843
526,19725.471297072938
527,19757.451554589512
528,19711.359035909165
529,19674.887090293625
530,19695.856226250427
531,19742.150974987017
532,19713.07103179502
533,19676.770455283353
534,19689.685246244087
535,19746.75549787746
536,19724.250903689128
537,19693.35197306896
538,19679.62564182536
539,19752.953245335673
540,19736.01865308355
541,19700.567183145977
542,19680.738116225468
543,19755.234845244013
544,19751.501045236648
545,19706.613651611435
546,19677.82695691681
547,19733.027881127353
548,19761.540102852356
549,19716.531409120318
550,19676.339556808256
551,19716.360775545967
552,19752.28672753391
553,19713.973715964938
554,19673.97165152072
555,19695.128510727794
556,19749.70472705549
557,19718.10048589759
558,19694.636961333592
559,19703.406520203294
560,19773.268493238276
561,19743.784910092778
562,19696.5056213531
563,19679.12741395004
564,19765.721916878665
565,19751.077258354933
566,19706.437329715525
567,19682.821568541018
568,19754.861437166925
569,19757.155688607178
570,19717.982642284085
571,19687.493930288783
572,19741.5443047059
573,19766.03318039985
574,19718.758815213827
575,19681.293288490007
576,19723.10283553778
577,19772.450921676173
578,19717.66647948823
579,19684.366274360927
580,19716.64686884675
581,19769.50764431774
582,19739.925604922482
583,19708.94771063747
584,19701.86698837231
585,19767.118857742462
586,19747.09831975158
587,19712.898188870095
588,19703.187444242416
589,19776.402232065502
590,19767.97831591873
591,19725.649620993114
592,19699.785840093973
593,19751.297844972105
594,19757.639407776816
595,19726.19307111823
596,19684.29647333998
597,19733.494108236824
598,19764.677774316187
599,19718.49378621387
600,19684.435398986694
601,19717.867069317166
602,19765.669686302128
603,19732.634636002556
604,19692.972363783378
605,19703.704429935882
606,19760.25958704327
607,19727.718411131733
608,19693.383398644375
609,19696.62767877799
610,19757.74299262857
611,19753.51050427722
612,19714.856292923585
613,19693.411718527008
614,19757.58961683877
615,19748.080276131608
616,19716.279953052708
617,19692.217941873543
618,19749.82787567989
619,19763.29191484325
620,19720.651384186596
621,19689.39715958698
622,19729.78369661303
623,19759.559410682567
624,19725.116702573618
625,19696.44203994709
626,19729.773774483794
627,19779.6238995079
628,19738.487032432655
629,19705.59223076114
630,19719.53209817439
631,19784.321399976405
632,19750.97716416807
633,19708.801178194633
634,19711.460406596452
635,19770.978703808185
636,19758.491510177268
637,19724.889271706335
638,19714.580149886155
639,19778.275093988937
640,19767.075057961265
641,19710.28957919387
642,19697.43561542066
643,19754.476206712032
644,19772.19468152015
645,19723.560063523008
646,19692.610097431752
647,19730.42111440233
648,19774.360009735406
649,19734.063223236397
650,19704.143728171297
651,19726.366934738253
652,19779.456776912026
653,19755.623432435368
654,19726.324202444703
655,19728.86897336084
656,19783.229190090402
657,19748.603063570707
658,19709.154278021273
659,19702.091019856987
660,19781.799437031656
661,19767.60910771382
662,19723.926301819258
663,19690.458994311488
664,19757.714791581828
665,19762.57105322702
666,19721.122443066437
667,19687.525895900602
668,19735.15746815734
669,19761.00263818264
670,19731.247565048667
671,19707.618744931497
672,19743.928537212545
673,19786.17760801589
674,19745.886120506693
675,19711.917470098655
676,19727.98828755019
677,19792.820585450616
678,19751.42506372273
679,19701.58926877204
680,19698.659333089017
681,19782.69626972906
682,19774.592046699363
683,19736.046704167682
684,19717.692458897363
685,19788.19549905853
686,19777.277152080478
687,19743.092565566323
688,19713.435036272764
689,19780.252089411486
690,19790.796333704457
691,19736.600998518326
692,19714.942332824692
693,19767.576401978018
694,19803.770753353114
695,19757.199327942184
696,19722.55734403358
697,19740.68312738995
698,19784.733588029238
699,19744.1332683249
700,19718.74805546119
701,19729.731086120617
702,19792.229925871252
703,19765.34527555664
704,19718.232555183415
705,19718.017998958916
706,19795.30771367861
707,19780.521113252536
708,19741.167940111154
709,19729.057541584625
710,19788.40155307092
711,19771.234875376176
712,19728.912795829237
713,19716.996435867728
714,19778.654704784072
715,19800.357638422487
716,19758.424270059342
717,19724.754383661922
718,19764.49978748504
719,19796.403696172267
720,19761.250069147856
721,19720.231663299433
722,19745.111082911048
723,19792.771326410773
724,19758.24507268783
725,19718.36422006814
726,19722.797708067475
727,19785.628677419558
728,19764.259908351498
729,19726.180344441917
730,19723.58838646995
731,19786.86839472343
732,19769.671312288046
733,19730.93241742435
734,19711.765315641234
735,19771.357717658808
736,19777.709236759947
737,19736.88123489047
738,19698.14945935826
739,19757.293348802326
740,19785.809298699507
741,19748.033326880068
742,19719.594547532346
743,19754.842187372313
744,19794.988271591803
745,19750.804532287897
746,19708.307938967075
747,19733.30815137124
748,19789.20661979409
749,19739.993331036494
750,19703.588699467997
751,19715.748722032105
752,19785.621208258508
753,19774.987018095868
754,19730.901545634915
755,19714.169117308305
756,19786.506871964793
757,19785.591221025712
758,19753.336444838475
759,19728.791661102066
760,19792.88158344566
761,19792.02718028755
762,19745.477479908113
763,19717.42401630073
764,19777.777969106595
765,19796.700154312148
766,19762.327258183872
767,19732.063298595844
768,19762.530571857977
769,19813.239814330038
770,19772.52818157839
771,19739.616273178202
772,19749.94338579233
773,19807.556762245556
774,19784.216750158106
775,19743.927957290478
776,19738.124671815574
777,19799.93055344513
778,19783.965490950814
779,19744.65255306076
780,19733.657166106022
781,19804.589484370445
782,19789.456708321533
783,19742.520661390357
784,19713.18779516587
785,19779.2025999376
786,19806.298116229627
787,19768.9508340592
788,19731.456087722283
789,19779.27178302357
790,19802.902174902818
791,19767.01096172352
792,19727.837220170073
793,19749.446608170187
794,19804.554031628053
795,19773.06339242369
796,19726.294894787243
797,19733.62378842484
798,19799.934007772245
799,19772.353706110272
800,19729.079974863314
801,19724.414604832367
802,19797.95420409342
803,19787.54882348103
804,19737.516421287244
805,19718.577030029723
806,19785.165890254204
807,19792.35570613855
808,19755.249931624567
809,19728.053247241573
810,19781.827541076098
811,19798.92880600377
812,19749.716292569938
813,19713.759341322046
814,19759.28895434056
815,19803.31202956911
816,19764.254339365812
817,19731.64239025641
818,19764.716353459993
819,19812.681084233394
820,19785.197905174035
821,19747.212035770634
822,19757.123931661838
823,19810.366835233035
824,19778.35180949582
825,19749.58019209651
826,19752.70568265291
827,19816.489993852905
828,19804.240088051556
829,19763.069673935963
830,19731.550325543387
831,19800.129828137113
832,19809.29103349983
833,19772.39677765358
834,19747.482010147927
835,19805.309015739113
836,19826.520328250444
837,19771.536577459145
838,19738.02792562783
839,19782.4541330018
840,19824.7109108311
841,19790.175103004887
842,19755.77416714858
843,19775.219945285542
844,19837.840067451783
845,19800.6422295175
846,19757.826072724103
847,19748.43619121486
848,19818.780422819156
849,19803.607823619626
850,19761.55344415242
851,19746.727799771365
852,19811.00537789866
853,19799.122548506755
854,19753.55755121917
855,19736.0217694652
856,19804.761323463103
857,19819.92286954563
858,19776.263607614495
859,19745.8381623042
860,19793.711356487125
861,19822.142344228585
862,19787.623715766844
863,19759.547126927257
864,19781.393988555814
865,19824.1573126144
866,19784.018518728146
867,19743.55435912085
868,19764.614489611035
869,19832.342205819365
870,19798.300995854785
871,19750.754528434474
872,19753.378691860373
873,19822.044398819136
874,19799.853265278733
875,19748.258334773756
876,19742.180354823828
877,19804.95266763567
878,19802.34232763134
879,19763.037982018795
880,19729.317146056463
881,19773.665194476103
882,19791.620460088423
883,19764.841140821358
884,19728.93900318102
885,19771.894699515546
886,19809.950570275127
887,19766.066973839217
888,19731.58175236606
889,19755.13261823079
890,19818.30777543405
891,19789.769377037046
892,19749.024809103757
893,19757.87951120065
894,19814.735983988372
895,19793.586740745894
896,19768.28673320581
897,19751.387988246417
898,19821.758079404983
899,19816.706804989728
900,19775.752629767238
901,19758.05942910733
902,19821.88547751432
903,19825.51116503778
904,19782.99368339107
905,19765.432454617716
906,19811.426449550105
907,19834.451946166686
908,19803.079781985853
909,19768.455517748822
910,19804.385152353396
911,19842.800483222767
912,19801.065052888076
913,19767.6395429938
914,19786.372970687502
915,19840.985018291947
916,19812.76049419659
917,19772.25114128848
918,19776.35348426012
919,19829.340360203074
920,19807.08786560272
921,19780.004020244625
922,19769.554245277992
923,19824.20878631863
924,19817.760562020296
925,19785.02784272145
926,19762.28944751943
927,19821.76411491081
928,19835.733363509917
929,19792.102396304035
930,19759.384686838475
931,19815.85816716823
932,19844.49932435959
933,19799.575562344322
934,19758.164690651778
935,19798.51565549458
936,19848.830276979843
937,19815.09629924618
938,19779.11735637978
939,19787.950552799157
940,19849.358184799505
941,19808.979894304615
942,19774.318938326378
943,19779.97929383056
944,19847.677360098187
945,19828.84922024275
946,19786.21120930306
947,19766.874847953008
948,19835.541895288854
949,19828.99982445541
950,19791.19111538058
951,19763.574721194367
952,19828.123487555455
953,19837.47949074566
954,19793.70545463904
955,19763.783253768877
956,19806.723706641962
957,19835.991943250236
958,19799.99614616404
959,19774.09024492748
960,19794.42835752372
961,19835.64306064399
962,19792.96290584882
963,19773.74408364202
964,19785.20546254045
965,19846.399002725942
966,19819.436476614515
967,19783.0824319421
968,19774.482001001557
969,19848.044492215107
970,19840.011423934873
971,19801.57995415132
972,19772.51285505996
973,19839.324606321476
974,19839.831953000852
975,19787.120355994608
976,19757.992777594834
977,19812.102196263844
978,19842.123663947234
979,19793.197795397755
980,19770.473260233262
981,19829.080813387627
982,19861.820510720863
983,19809.108922164447
984,19766.879147943382
985,19796.194028427642
986,19847.621447145313
987,19820.43517177789
988,19774.987599636996
989,19786.204292761693
990,19851.721714464853
991,19825.08542018782
992,19784.953691820556
993,19777.662872960464
994,19848.50870032644
995,19844.283216250333
996,19794.565536244867
997,19777.584848286686
998,19854.195208923822
999,19854.630657851758
1000,19811.38321237722
1001,19788.662661584676
1002,19841.092876519724
1003,19870.81650114015
1004,19826.01073077601
1005,19791.449171476546
1006,19827.10464018199
1007,19876.269146144736
1008,19839.896598836764
1009,19811.151203974114
1010,19826.650656872273
1011,19881.80576574144
1012,19852.854192185394
1013,19820.352556487735
1014,19826.03713812663
1015,19894.112015264815
1016,19874.64388335056
1017,19838.668643424215
1018,19817.541412916034
1019,19885.649532588213
1020,19873.1738384811
1021,19829.18298684465
1022,19801.554316977352
1023,19878.190160042745
1024,19898.27023924666
1025,19853.088167883987
1026,19829.05715191143
1027,19880.80346447096
1028,19911.099968741655
1029,19861.04043818696
1030,19823.117599991656
1031,19864.625488259815
1032,19915.87115334533
1033,19869.961072176207
1034,19832.07466764859
1035,19849.023420191734
1036,19920.237910582844
1037,19897.972875661093
1038,19850.14318086445
1039,19844.34864371619
1040,19914.84150374111
1041,19888.944272978086
1042,19840.430607504793
1043,19819.793188002222
1044,19890.327723401188
1045,19917.710081554593
1046,19889.754605164944
1047,19856.959349458746
1048,19915.431782976288
1049,19929.742654174257
1050,19880.183293464048
1051,19839.11568993484
1052,19883.445067259243
1053,19922.169975809913
1054,19885.865001589045
1055,19840.931127044983
1056,19869.58477055318
1057,19932.675122107183
1058,19902.4723905545
1059,19863.47698595753
1060,19871.217661001174
1061,19924.299047728622
1062,19899.994203143957
1063,19865.07847890987
