,0
0,35435.79061593285
1,32851.85653428458
2,40375.98624502701
3,47063.17407194572
4,44221.28704852001
5,36923.99883239169
6,34703.18930200902
7,39733.37860549581
8,44312.80903471385
9,42818.93327433049
10,37763.77951940661
11,36137.68090251024
12,39330.87430782242
13,42576.41443224385
14,41622.24727759752
15,38380.6574720738
16,37424.81007047431
17,39572.365261556406
18,41286.41167213938
19,40411.49187485238
20,38753.99529168656
21,38548.64969727963
22,39613.07323362838
23,39925.62997731897
24,39561.00634711379
25,39385.917806419966
26,39740.730791993745
27,39475.38664981669
28,38994.14493950133
29,39037.82556034199
30,39918.473316699965
31,40067.17802141045
32,39131.6055411062
33,38286.3486882586
34,38896.49442660638
35,39932.99760505813
36,39972.16251332793
37,38817.82149613743
38,38117.13454866827
39,38606.37345533888
40,39535.12286849637
41,39606.62346822477
42,38675.89336671158
43,37787.184956261415
44,37907.357688379416
45,38994.1364840952
46,39416.855199951475
47,38539.68039997696
48,37186.64453869045
49,37323.522059898816
50,38628.50993966847
51,39374.74057081154
52,38217.19404063552
53,36996.6887865029
54,37317.50524596605
55,38838.73729792884
56,39098.52020992464
57,37974.74901903121
58,37079.3824114617
59,37735.61288835232
60,38717.77344875835
61,38786.550755678734
62,38033.71592539015
63,37750.43579317244
64,38144.07495457596
65,38476.167715760035
66,38469.700288091335
67,38299.24754805435
68,38250.91483651989
69,38179.91540287188
70,38316.77423491012
71,38538.881375510784
72,38666.17064683026
73,38240.12953274482
74,38102.45991039731
75,38260.147269580084
76,38705.414948372345
77,38676.13313442777
78,38592.24858514342
79,38572.52347175765
80,38934.44926258715
81,38925.33485503921
82,38790.72447157409
83,38896.72424741865
84,39275.912490844545
85,39236.404332432394
86,39007.56840495552
87,39086.39310303147
88,39581.90208393353
89,39685.81692131347
90,39112.081966993224
91,38858.888781500995
92,39348.676519001776
93,40015.45374725929
94,39715.06401755444
95,39026.55869926048
96,38926.66445573858
97,39726.10903595651
98,40016.61989585048
99,39688.229007119044
100,39206.09595278114
101,39464.62906259086
102,39846.442277015536
103,40074.416272121365
104,39814.13317661485
105,39692.04661650975
106,39637.404183069026
107,39753.1869019296
108,40060.13297423853
109,40207.06269938634
110,40012.39119379179
111,39647.141623124204
112,39794.82856113993
113,40287.98153537711
114,40402.87069221235
115,39771.30766547912
116,39459.630350841675
117,39837.63691635551
118,40390.98432164156
119,40026.89430171997
120,39429.159290605334
121,39300.9533977576
122,39825.96353737691
123,39820.15759830686
124,39392.092396561566
125,39029.8512698268
126,39277.24658618209
127,39344.021851158264
128,39205.99735281051
129,38921.84969617176
130,38997.39977266335
131,38956.524348390114
132,38712.46628226241
133,38534.06820473797
134,38669.82894161572
135,38634.341658791855
136,38244.0551832292
137,38065.49572908119
138,38177.06374443977
139,38285.86192837723
140,37821.01835527383
141,37441.25232257132
142,37489.96782440372
143,37859.69787583311
144,37625.33551828067
145,37372.77299278621
146,37335.21093126318
147,37609.085337247016
148,37380.39279981158
149,37113.35017562033
150,37070.89502452547
151,37423.96073341447
152,37254.9348905321
153,36867.345611258126
154,36718.53083210563
155,37170.733476557856
156,37287.87127537121
157,36928.71260770653
