,0
0,10947.826989393314
1,10041.513116668555
2,12368.863082951948
3,14477.436496533745
4,13717.23233796678
5,11382.115687927548
6,10741.53326461378
7,12333.596377299822
8,13850.837774112752
9,13273.924475711032
10,11733.056410692085
11,11314.943835858172
12,12415.386994763961
13,13307.852764381798
14,12927.23760404861
15,11987.889181138913
16,11828.774133548399
17,12426.710363954182
18,12839.184938998456
19,12622.35417223188
20,12255.149979549464
21,12207.129173873353
22,12393.100790452547
23,12500.92417547655
24,12465.866804821011
25,12467.186170426756
26,12427.856349208792
27,12355.276486483206
28,12273.358397335349
29,12405.706032949147
30,12553.825881238492
31,12568.71065927449
32,12332.08645170561
33,12196.605230881363
34,12289.288783490854
35,12567.260275762308
36,12604.083828179271
37,12383.024639460622
38,12098.22489693987
39,12183.456129527822
40,12530.188585271382
41,12688.438818729835
42,12403.413922896834
43,12039.127996690546
44,12128.632495529659
45,12556.538767702652
46,12730.687157749271
47,12368.098359613194
48,12006.497294617237
49,12150.5995500826
50,12619.491867743754
51,12691.275210572785
52,12353.319273125504
53,12066.602501122296
54,12269.68136218526
55,12593.101504217359
56,12658.983565775397
57,12378.649660999703
58,12235.844531068906
59,12338.85778088338
60,12555.20370489452
61,12593.74454722497
62,12481.624621373272
63,12327.279600034137
64,12336.453197249535
65,12485.722238355409
66,12580.50052325566
67,12518.379114222178
68,12362.79209096196
69,12351.475703144317
70,12472.248431376362
71,12567.689474320629
72,12459.634403887278
73,12361.447672493217
74,12377.18273672161
75,12495.183489773923
76,12460.065861947605
77,12383.701140031586
78,12353.175219569763
79,12435.503859448625
80,12385.824628971859
81,12330.39192313222
82,12326.494657223015
83,12436.515636719676
84,12424.974617738426
85,12312.914752869732
86,12251.41796789215
87,12381.612080651925
88,12496.929219968486
89,12432.897880651035
90,12282.651358251946
91,12306.602769354311
92,12470.537359488844
93,12531.888310170536
94,12442.656240128053
95,12316.231524826995
96,12362.106731659944
97,12464.867867759025
98,12524.48951244705
99,12464.361230874194
100,12402.349313531402
101,12337.982749794137
102,12417.599259104529
103,12500.363138805178
104,12522.956612572008
105,12378.338577348091
106,12297.129143977967
107,12369.70769716024
108,12562.847031025474
109,12524.992913646027
110,12364.65796276935
111,12269.39705692618
112,12415.069962725436
113,12559.88209133298
114,12480.083147235377
115,12321.854507915474
116,12309.771932073632
117,12457.501198961772
118,12504.597370994885
119,12439.589406914154
120,12344.545904981454
121,12394.555188527052
122,12441.469312659789
123,12476.782503890023
124,12433.405414866464
125,12433.362161395624
126,12389.330521765492
127,12407.271172545912
128,12425.353295159766
129,12477.128637851492
130,12415.983808430748
131,12362.566971958504
132,12354.660149370775
133,12455.532483731302
134,12473.61868176243
135,12413.173569688443
136,12348.656549414789
137,12405.31014004481
138,12469.895785929006
139,12426.66084980211
140,12368.938979904673
141,12390.373567782628
142,12459.602198186702
143,12418.66188260154
144,12392.847742129785
145,12391.964745000445
146,12470.757924675101
147,12430.183713659928
148,12382.014513542932
149,12374.095523452066
150,12485.109700175115
151,12475.980495799464
152,12421.151280662787
153,12360.929023262135
154,12440.646884154126
155,12484.74685858102
156,12456.484475680565
157,12370.191258051425
158,12405.18376330227
159,12451.335943626858
160,12453.61931874789
161,12420.211536402363
162,12418.513368250678
163,12443.317132518412
164,12415.605149171952
165,12422.115964676173
166,12441.075500646895
167,12467.5126466988
168,12400.808614062498
169,12367.35429782472
170,12387.584791567835
171,12484.384003509513
172,12425.520443480687
173,12348.514043958094
174,12326.34926067231
175,12450.941290406601
176,12455.830850702881
177,12397.713554097643
178,12324.818968708616
179,12399.230076843694
180,12459.46450600457
181,12444.92345763187
182,12366.553283401845
183,12382.406448818012
184,12424.375492456686
185,12432.167765163751
186,12413.97906717047
187,12416.439604811596
188,12449.273726357362
189,12403.20230547827
190,12391.439734509557
191,12460.259188467826
192,12435.624347696448
193,12390.572289928044
194,12344.802064979916
195,12427.568672700116
196,12419.665326637465
197,12397.354570981886
198,12352.07391374558
199,12431.619966487444
200,12435.906252335151
201,12412.52105580812
202,12375.42646800918
203,12442.120241103185
204,12442.628688315795
205,12389.075534283142
206,12359.791661113999
