,0
0,41311.65459231913
1,38006.208757107255
2,46802.028711104416
3,54720.13942583736
4,51817.0129944684
5,43108.41752241689
6,40685.119969071726
7,46723.63380545306
8,52350.170950281696
9,50330.89093785345
10,44438.12749431902
11,42828.50907230453
12,46867.2410900995
13,50388.97386810281
14,48972.98059727763
15,45454.316952549525
16,44712.08992493762
17,47059.67738426379
18,48705.29545903919
19,47905.65668893996
20,46362.433663508615
21,46239.67713212428
22,46967.36539316931
23,47389.7524715677
24,47189.07058119554
25,47177.99992255776
26,47150.9562018866
27,46860.04253587256
28,46532.09698889167
29,46943.86329120933
30,47604.11418230922
31,47644.26807216077
32,46786.64949844024
33,46194.25366236661
34,46685.95714838046
35,47708.85516690885
36,47921.044104527886
37,46976.69355988536
38,46050.27174173722
39,46377.93314976881
40,47708.15843095456
41,48214.42886291696
42,47179.48446388374
43,45835.412553460745
44,46178.25074114012
45,47720.044442922284
46,48426.12222280493
47,47103.34671917224
48,45728.593366963825
49,46155.98694035056
50,47872.899807652015
51,48285.87252813604
52,46985.946636750436
53,45811.67257201024
54,46451.33873134869
55,47786.168145393865
56,47989.42002257364
57,46913.407972052024
58,46195.02058237457
59,46668.130581624995
60,47514.777287219375
61,47643.3327498256
62,47025.676714592155
63,46564.40389827827
64,46668.73476028262
65,47225.2413928475
66,47476.21149253056
67,47216.26860465767
68,46702.43309105315
69,46691.57277075546
70,47090.64431331935
71,47446.23348606785
72,47158.080287573786
73,46784.12063616846
74,46780.722192609406
75,47182.4964084384
76,47238.25774530895
77,47035.97756366205
78,46920.09427009887
79,47116.66762858209
80,47122.95976024666
81,46934.13316611878
82,46939.58099233424
83,47244.43988805979
84,47330.553345460416
85,46899.314937346455
86,46662.47960932102
87,47026.456857102676
88,47519.51671244588
89,47275.50993587478
90,46704.78686943487
91,46601.66586209118
92,47225.255158947046
93,47526.89812507776
94,47204.48713299678
95,46658.590334124034
96,46759.311346120856
97,47164.614263451804
98,47428.88005517272
99,47167.55323137401
100,46857.522138573404
101,46738.6169851009
102,47036.94339529344
103,47354.97156882931
104,47369.4880571339
105,46923.05101491144
106,46584.56091107906
107,46908.02394702508
108,47480.62000686055
109,47488.08365137134
110,46835.23415699
111,46541.492721594106
112,46993.49968750771
113,47614.08335532875
114,47357.82293332385
115,46744.50320443569
116,46590.357854497386
117,47197.04750228765
118,47466.76617671641
119,47181.03969963937
120,46746.663613133846
121,46884.953948600785
122,47161.568328791196
123,47266.12829667179
124,47071.19414549766
125,46990.43740193438
126,46985.7791768512
127,47038.18718813459
128,47112.80440916556
129,47213.936745839965
130,47147.62375266054
131,46944.097685304085
132,46914.607138717256
133,47135.47147272163
134,47314.53631686052
135,47069.321378126406
136,46865.610859660825
137,46962.13427084808
