Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
222.0, 95389.01989329098, 89666.36981563209, 93448.26262572559, 98681.36479632436, 80249.15519346658, 86456.39109091653, 84847.55722851244, 82845.06444276148, 112147.08383644627, 95680.330178777, 52286.09469963249, 89621.15223659901, 105247.10032309298, 101555.37445013219, 88188.13719608035, -187358.73697504247, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 142.0, 0.0, 0.0, 0.0, 1.6558068751396296E9, 0.0, 2022-06-21 19:21:15.139
224.0, 95246.14754273267, 89658.18907716144, 99270.62383539962, 101531.50278705392, 80251.05509174528, 86449.64086409102, 86589.29456344778, 83734.39565114924, 112503.34829131942, 96718.45695000375, 51721.89196609163, 92192.1616425707, 105278.43746881932, 101658.97478568254, 89039.02340400498, -187185.7344729584, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 150.0, 0.0, 0.0, 0.0, 1.6558068751486075E9, 0.0, 2022-06-21 19:21:15.148
226.0, 95433.14223684577, 89645.71680375538, 93284.60315282382, 98576.35630087332, 80258.25235345989, 86434.06169820568, 84749.81305000938, 82775.1928895942, 112254.28280285392, 96234.02759242387, 53177.50462025459, 90658.00495839179, 105243.23347130221, 101554.18980767606, 88323.16408433487, -187286.0043985849, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 121.0, 67.0, 158.0, 0.0, 0.0, 0.0, 1.6558068751566432E9, 0.0, 2022-06-21 19:21:15.156
228.0, 95263.20192375207, 89714.94015633347, 99335.08626640872, 101577.18975272057, 80260.10754824967, 86458.04512000622, 86669.98436093144, 83787.95043086415, 112396.77517375651, 96156.8917223086, 50859.29344407242, 91069.67938776963, 105292.4520125928, 101638.61234648376, 88895.39109413518, -187241.6361858411, 0.0, 0.0, 0.0, 196.0, 17.0, 160.0, 0.0, 121.0, 67.0, 166.0, 0.0, 0.0, 0.0, 1.6558068751636667E9, 0.0, 2022-06-21 19:21:15.163
230.0, 95389.69044562466, 89604.23196604634, 93333.48641794758, 98587.46511786761, 80256.8888970481, 86447.76331755679, 84709.244633823, 82751.76826140503, 112393.69063302167, 96788.75318631569, 53979.462859566556, 91715.39893333899, 105245.66981144785, 101589.72908136, 88477.25701060976, -187248.07348824423, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 174.0, 0.0, 0.0, 0.0, 1.6558068751726727E9, 0.0, 2022-06-21 19:21:15.172
232.0, 95219.41485636412, 89708.5699091637, 99210.54234630374, 101542.90217672613, 80255.92777203654, 86467.72342535538, 86671.72779699897, 83801.27207055951, 112297.57813186386, 95592.10784341191, 50074.948379391244, 89983.3399037528, 105304.0525679651, 101627.01179111145, 88733.3409468342, -187307.43972151756, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 182.0, 0.0, 0.0, 0.0, 1.6558068751817007E9, 0.0, 2022-06-21 19:21:15.181
234.0, 95379.63216061976, 89600.45452123339, 93599.47217696575, 98700.00615120008, 80253.91611503555, 86437.5485703407, 84748.42724185315, 82756.14920331827, 112507.93039893275, 97317.84132931726, 54658.37474565205, 92765.23801866031, 105253.02353537364, 101598.55802041985, 88647.04086149226, -187213.92002271654, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 190.0, 0.0, 0.0, 0.0, 1.655806875188745E9, 0.0, 2022-06-21 19:21:15.188
236.0, 95232.33416465929, 89756.80497369826, 98891.82882211552, 101399.02399766732, 80249.62458010014, 86471.2102974904, 86618.57534868424, 83782.54130870597, 112185.30531946485, 95086.66784604405, 49451.35706083263, 88974.71743520707, 105305.88541101044, 101620.21686079704, 88563.91472386298, -187382.8768590542, 0.0, 0.0, 0.0, 196.0, 0.0, 104.0, 0.0, 121.0, 67.0, 198.0, 0.0, 0.0, 0.0, 1.6558068751958036E9, 0.0, 2022-06-21 19:21:15.195
238.0, 95390.15983225821, 89604.47783523535, 94035.01826942185, 98904.61401994397, 80259.9957895274, 86438.8002680302, 84842.21516158762, 82801.545596307, 112624.6288567339, 97764.60799748993, 55170.81083903442, 93676.58569533654, 105264.33351806803, 101629.3363725348, 88809.85096810473, -187163.0698040807, 0.0, 0.0, 0.0, 196.0, 17.0, 184.0, 0.0, 121.0, 67.0, 206.0, 0.0, 0.0, 0.0, 1.6558068752047043E9, 0.0, 2022-06-21 19:21:15.204
240.0, 95237.8773972842, 89785.1469856676, 98393.0272928509, 101171.43853562338, 80241.48854511841, 86471.32205621268, 86485.94009708645, 83721.07401145388, 112087.1588095616, 94654.40746002286, 49002.466976936696, 88092.33761934491, 105303.51612609818, 101598.64742739766, 88393.616782858, -187473.5578863094, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 214.0, 0.0, 0.0, 0.0, 1.655806875212803E9, 0.0, 2022-06-21 19:21:15.212
242.0, 95358.84503827633, 89577.78985235571, 94635.83316038051, 99193.0185786508, 80243.36609165264, 86429.54664582571, 84976.30327657501, 82864.66692264879, 112705.11748851747, 98111.21649875838, 55462.098772775986, 94417.99305891909, 105262.43361978933, 101647.37423031023, 88958.24419954351, -187094.09232069165, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 222.0, 0.0, 0.0, 0.0, 1.6558068752196937E9, 0.0, 2022-06-21 19:21:15.219
244.0, 95249.92498754562, 89804.30243066579, 97758.21539857572, 100867.052479631, 80238.26989391683, 86474.38424520305, 86318.65964158293, 83641.47944944852, 112003.9879684434, 94343.78526732746, 48774.12155558128, 87438.37028007154, 105303.11379469799, 101572.78645906287, 88241.62492056191, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 230.0, 0.0, 0.0, 0.0, 1.655806875228768E9, 0.0, 2022-06-21 19:21:15.228
246.0, 95334.63809903123, 89598.86754737706, 95345.0540119474, 99541.23640552002, 80252.8879347906, 86432.09474469362, 85202.83820662955, 82981.09715951647, 112803.1745914429, 98344.97104227198, 55545.783704016656, 94929.51273077879, 105274.63767226192, 101674.3974893567, 89100.69186695718, -187048.33829979162, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 121.0, 67.0, 238.0, 0.0, 0.0, 0.0, 1.6558068752377865E9, 0.0, 2022-06-21 19:21:15.237
248.0, 95255.17764749262, 89797.93218349603, 97018.48441582733, 100502.94256245406, 80234.87242875963, 86467.72342535538, 86101.26657501061, 83527.23968353745, 111968.04636335926, 94172.25798037744, 48774.38977651475, 87027.90284489428, 105303.76199528719, 101562.88463626917, 88125.82053253896, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 176.0, 0.0, 121.0, 67.0, 246.0, 0.0, 0.0, 0.0, 1.6558068752448316E9, 0.0, 2022-06-21 19:21:15.244
250.0, 95331.01711642947, 89586.46232920437, 96120.12310267963, 99916.94687806927, 80259.48169940492, 86422.93052946693, 85444.14763976904, 83091.33596317006, 112823.35821668604, 98452.08060170182, 55433.24267068418, 95215.70446678453, 105277.78926823012, 101688.36732964127, 89201.6546966618, -186990.64844735246, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 67.0, 253.0, 0.0, 0.0, 0.0, 1.6558068752518573E9, 0.0, 2022-06-21 19:21:15.251
252.0, 95280.07749081582, 89807.02934348934, 96223.07523764078, 100111.09413040808, 80241.53324860732, 86467.74577709983, 85861.94644712764, 83404.84153090019, 111940.95604907942, 94139.98206138397, 49027.05389583753, 86904.38710503426, 105308.27704766716, 101564.2704444254, 88053.02090084803, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 5.0, 0.0, 0.0, 0.0, 1.6558068752608068E9, 0.0, 2022-06-21 19:21:15.260
254.0, 95287.36415950826, 89590.48564320632, 96897.0697399461, 100298.49115592137, 80242.91905676354, 86422.43879108892, 85671.17430820159, 83214.82935128562, 112840.05496979416, 98408.67351396961, 55087.48353570504, 95207.79194924736, 105283.69012876632, 101682.93585573863, 89263.5243253141, -186991.11783398603, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 13.0, 0.0, 0.0, 0.0, 1.6558068752687998E9, 0.0, 2022-06-21 19:21:15.268
0.0, 95263.3807377077, 89793.50653809388, 95423.75450417453, 99706.41579704474, 80232.21257116945, 86456.54755312772, 85589.81395838427, 83259.68930240742, 111940.12903453459, 94270.49389725851, 49497.9827997664, 87058.68119700924, 105291.24501839222, 101531.32397309828, 87993.3193914079, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 21.0, 0.0, 0.0, 0.0, 1.6558068752758129E9, 0.0, 2022-06-21 19:21:15.275
2.0, 95267.76167962095, 89595.58184094213, 97634.45378952668, 100681.22007622958, 80252.4408999015, 86434.5534365837, 85946.99483478008, 83368.13996650458, 112830.46607142284, 98231.51358741685, 54564.117439284026, 94945.18130364196, 105303.58318133155, 101699.76671931347, 89287.4183401368, -187023.55021519068, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 29.0, 0.0, 0.0, 0.0, 1.6558068752847955E9, 0.0, 2022-06-21 19:21:15.284
4.0, 95290.98514211002, 89759.64364524408, 94701.27906814565, 99347.60324330369, 80232.41373686955, 86458.80507931771, 85347.85632465557, 83123.03073680768, 111984.85487518966, 94535.71969696518, 50152.464229162244, 87541.92591213297, 105286.17117240086, 101547.73015352848, 88002.99769675705, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 37.0, 0.0, 0.0, 0.0, 1.6558068752929082E9, 0.0, 2022-06-21 19:21:15.292
6.0, 95262.24079874049, 89628.39420180253, 98289.91869567856, 101008.87429819994, 80242.13674570761, 86426.26093939078, 86167.85242174297, 83488.48175865195, 112776.75482949673, 97934.99534547274, 53867.4135646121, 94456.52746636003, 105291.82616374805, 101703.34299842632, 89265.93831371526, -187076.81442222768, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 121.0, 68.0, 45.0, 0.0, 0.0, 0.0, 1.6558068752999456E9, 0.0, 2022-06-21 19:21:15.299
8.0, 95324.78097972643, 89765.29863659128, 94080.9064007886, 99025.38049523598, 80230.46913510194, 86454.91587578248, 85105.1387316154, 82990.10491253197, 112066.30463198479, 94929.33391682315, 50956.09884930836, 88245.75999328613, 105286.41704158987, 101560.40359263464, 88044.25901702154, -187455.18475236712, 0.0, 0.0, 0.0, 196.0, 17.0, 168.0, 0.0, 121.0, 68.0, 53.0, 0.0, 0.0, 0.0, 1.6558068753078976E9, 0.0, 2022-06-21 19:21:15.307
10.0, 95206.62965853569, 89667.95678948841, 98806.04282689605, 101279.50922006479, 80236.34764389368, 86438.12971569654, 86366.00063633927, 83606.16369320914, 112711.37597696496, 97514.62608750178, 53059.01802289701, 93680.74311980524, 105299.6492743074, 101693.88821052173, 89206.16974904177, -187170.6693971955, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 61.0, 0.0, 0.0, 0.0, 1.6558068753168905E9, 0.0, 2022-06-21 19:21:15.316
12.0, 95330.99476468502, 89719.76813313582, 93609.77633115964, 98775.04095733655, 80227.67516704502, 86446.57867510065, 84908.55513913097, 82879.84375713393, 112160.60664184173, 95406.7671783885, 51821.44663589557, 89100.28953555698, 105273.63184376144, 101556.4696856105, 88129.66503258527, -187385.5367166444, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 69.0, 0.0, 0.0, 0.0, 1.6558068753249292E9, 0.0, 2022-06-21 19:21:15.324
14.0, 95219.50426334194, 89679.08795822716, 99161.48026722435, 101476.76336488288, 80235.1406496931, 86442.46595412088, 86511.8234171657, 83689.49099653853, 112648.54522330109, 96994.9480289159, 52143.24470081863, 92714.20898606884, 105316.90482102691, 101694.3575971553, 89106.70448621566, -187195.25631609635, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 77.0, 0.0, 0.0, 0.0, 1.655806875331945E9, 0.0, 2022-06-21 19:21:15.331
16.0, 95342.77413401296, 89713.1743685215, 93356.15108682527, 98631.05101955545, 80246.3388736652, 86445.9528262559, 84798.9645360666, 82809.547520822, 112272.56652981837, 95946.58415872863, 52688.69432076148, 90123.03830659846, 105279.21977987526, 101576.80977306483, 88255.88533352439, -187337.9722044435, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 121.0, 68.0, 85.0, 0.0, 0.0, 0.0, 1.6558068753399875E9, 0.0, 2022-06-21 19:21:15.339
18.0, 95191.89985893964, 89717.39884822356, 99348.38555435963, 101582.33065394529, 80247.00942599887, 86451.33959666963, 86638.08842159373, 83767.99032306556, 112528.98574220965, 96449.49840897303, 51271.39255659492, 91671.74597641778, 105323.6103443635, 101684.72399529505, 88986.6085632573, -187217.36219136266, 0.0, 0.0, 0.0, 196.0, 17.0, 160.0, 0.0, 121.0, 68.0, 93.0, 0.0, 0.0, 0.0, 1.655806875349092E9, 0.0, 2022-06-21 19:21:15.349
20.0, 95364.72354706808, 89675.2211064364, 93291.2192691826, 98585.00642597752, 80256.3971586701, 86440.63311107554, 84726.72369798705, 82762.8323749104, 112392.10365916535, 96508.2834968905, 53552.54454047019, 91194.93856369717, 105288.62986429094, 101595.85345934075, 88407.16193999791, -187268.1006512762, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 101.0, 0.0, 0.0, 0.0, 1.6558068753559928E9, 0.0, 2022-06-21 19:21:15.355
22.0, 95196.5713735308, 89752.17816259601, 99328.8948331946, 101588.09740401476, 80242.00263524087, 86457.73219558386, 86681.47315758148, 83800.3332972924, 112428.35818867186, 95882.38994865298, 50436.97958433385, 90572.88951550597, 105329.48885315524, 101657.36546008175, 88829.90048288113, -187269.82173559925, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 109.0, 0.0, 0.0, 0.0, 1.6558068753640337E9, 0.0, 2022-06-21 19:21:15.364
24.0, 95351.60307307281, 89635.41264956149, 93451.03424203805, 98640.6846214157, 80248.8422690442, 86439.2473029193, 84723.52739852994, 82751.07535732692, 112510.97023617868, 97052.12379123257, 54313.24145951766, 92268.78342256349, 105275.66585250686, 101623.8378433988, 88571.96135186689, -187229.9909269799, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 117.0, 0.0, 0.0, 0.0, 1.65580687537201E9, 0.0, 2022-06-21 19:21:15.372
26.0, 95184.59083850276, 89749.22773232791, 99095.9449524814, 101494.62240870266, 80240.10273696217, 86463.32013169768, 86648.07965136525, 83798.2322333136, 112309.6033703808, 95330.88300596274, 49735.2912706484, 89494.88723217098, 105336.84257708104, 101651.71046873457, 88660.38485293208, -187353.28314939537, 0.0, 0.0, 0.0, 196.0, 0.0, 104.0, 0.0, 121.0, 68.0, 125.0, 0.0, 0.0, 0.0, 1.655806875380021E9, 0.0, 2022-06-21 19:21:15.380
28.0, 95334.92867170915, 89603.94139336841, 93789.46200483585, 98796.14100410236, 80248.35053066618, 86435.4475063619, 84774.48937588804, 82771.61661048135, 112636.94466792878, 97537.6260325463, 54909.608353329706, 93223.8064079054, 105279.26448336417, 101645.25081458698, 88732.17865612253, -187213.69650527198, 0.0, 0.0, 0.0, 196.0, 17.0, 160.0, 0.0, 121.0, 68.0, 133.0, 0.0, 0.0, 0.0, 1.655806875388074E9, 0.0, 2022-06-21 19:21:15.388
30.0, 95185.26139083641, 89793.57359332724, 98687.2433051161, 101304.90080176602, 80231.63142581361, 86462.98485553084, 86562.76304277933, 83757.6191136383, 112198.64931090467, 94855.8413810541, 49176.0059208877, 88521.93814777592, 105326.67253335388, 101625.3354102773, 88483.22492637932, -187428.65323169867, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 141.0, 0.0, 0.0, 0.0, 1.6558068753959908E9, 0.0, 2022-06-21 19:21:15.395
32.0, 95353.14534344022, 89587.75873038277, 94312.85045300132, 99037.51749247522, 80243.43314688602, 86423.10934342258, 84902.63192685031, 82826.35603265239, 112736.96872436628, 97942.32671765408, 55335.274974736574, 94042.46140032547, 105282.66194852137, 101658.7959717269, 88889.11025394325, -187136.09124852315, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 149.0, 0.0, 0.0, 0.0, 1.6558068754050756E9, 0.0, 2022-06-21 19:21:15.405
34.0, 95176.58891398775, 89792.23248865992, 98114.6586674045, 101026.46512108626, 80227.9880914674, 86465.39884393202, 86414.21334912936, 83690.94385992811, 112112.88566742965, 94464.95407401968, 48833.04075396547, 87699.66217275408, 105324.97380077527, 101598.80388960885, 88319.27488079964, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 157.0, 0.0, 0.0, 0.0, 1.6558068754121325E9, 0.0, 2022-06-21 19:21:15.412
36.0, 95300.5963922258, 89560.46725040284, 94980.87703953708, 99356.47688585245, 80248.30582717728, 86420.13656141002, 85100.60132749096, 82920.90391169833, 112807.5778851006, 98238.71084913146, 55560.178227445875, 94671.99828290919, 105287.51227706818, 101669.48010557654, 89031.11088646781, -187044.11382008958, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 121.0, 68.0, 165.0, 0.0, 0.0, 0.0, 1.6558068754200857E9, 0.0, 2022-06-21 19:21:15.420
38.0, 95194.6714752521, 89786.443386846, 97413.46209209706, 100697.02275955949, 80229.2844926458, 86478.07228303819, 86220.80370435759, 83596.731257049, 112046.0986549972, 94224.15873100267, 48745.66778488967, 87156.89476214585, 105343.25752773971, 101598.40155820866, 88184.82913790098, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 168.0, 0.0, 121.0, 68.0, 173.0, 0.0, 0.0, 0.0, 1.6558068754280648E9, 0.0, 2022-06-21 19:21:15.428
40.0, 95304.95498239459, 89587.33404723812, 95729.01227820067, 99731.96384095715, 80251.03274000082, 86427.60204405809, 85326.68922265641, 83035.07662237604, 112888.893531429, 98422.28572634289, 55549.203520918316, 95085.08087218773, 105291.06620443657, 101688.27792266344, 89157.46529787366, -186999.47738641233, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 181.0, 0.0, 0.0, 0.0, 1.655806875437106E9, 0.0, 2022-06-21 19:21:15.437
42.0, 95235.66457458313, 89795.98758172842, 96631.48631232814, 100308.01299905933, 80226.64698680007, 86459.74385258483, 85983.27171603104, 83471.09210146572, 112022.42815761903, 94117.65266867312, 48873.74328061858, 86889.0538083379, 105316.50248962671, 101568.6737380831, 88080.7370639726, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 189.0, 0.0, 0.0, 0.0, 1.6558068754442067E9, 0.0, 2022-06-21 19:21:15.444
44.0, 95278.2893512594, 89587.51286119377, 96516.79951152796, 100123.0299619472, 80253.82670805774, 86435.96159648438, 85569.47387092994, 83170.34937981957, 112888.2900343287, 98454.20401742507, 55319.02525651756, 95224.42164712212, 105296.72119578377, 101707.63453336175, 89237.93157791276, -186962.8205255056, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 197.0, 0.0, 0.0, 0.0, 1.6558068754522326E9, 0.0, 2022-06-21 19:21:15.452
46.0, 95228.80258903535, 89795.22762241693, 95826.15295960344, 99916.4327879468, 80230.42443161302, 86462.69428285293, 85722.85154138226, 83332.22071316489, 111991.13571538159, 94190.13937594168, 49236.55679661713, 86923.40843956571, 105327.74541708773, 101570.3724706617, 88023.6730603782, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 72.0, 0.0, 121.0, 68.0, 205.0, 0.0, 0.0, 0.0, 1.6558068754623282E9, 0.0, 2022-06-21 19:21:15.462
48.0, 95241.54308337487, 89613.64205046202, 97283.84432600073, 100507.65878053413, 80239.07455671723, 86427.53498882473, 85807.25172844551, 83293.6639539795, 112898.23656061132, 98349.53079814087, 54861.39564053961, 95087.60661931118, 105316.97187626027, 101723.28075448045, 89276.64479930936, -186993.75533983175, 0.0, 0.0, 0.0, 196.0, 17.0, 128.0, 0.0, 121.0, 68.0, 213.0, 0.0, 0.0, 0.0, 1.6558068754682386E9, 0.0, 2022-06-21 19:21:15.468
50.0, 95261.95022606257, 89797.30633465128, 95052.15675260506, 99530.30640248138, 80237.66639681655, 86468.81866083368, 85475.73065468439, 83204.2346244138, 112022.11523319666, 94392.35560802885, 49820.563175745396, 87237.18222822931, 105330.360571189, 101572.54058987387, 87998.70616182162, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 221.0, 0.0, 0.0, 0.0, 1.6558068754761975E9, 0.0, 2022-06-21 19:21:15.476
52.0, 95224.04166746637, 89630.04823089222, 97986.56081993114, 100861.82217142847, 80245.4895073759, 86431.67006154897, 86067.58249611646, 83439.46438306147, 112862.3396590161, 98097.67134161846, 54233.31162134548, 94667.23736134022, 105313.0603209806, 101707.52277463947, 89287.70891281473, -187037.56475896417, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 229.0, 0.0, 0.0, 0.0, 1.6558068754842024E9, 0.0, 2022-06-21 19:21:15.484
54.0, 95289.15229906468, 89747.77486893832, 94368.5733519284, 99176.56769473168, 80230.78205952431, 86450.57963735815, 85218.95381438182, 83058.85887847649, 112080.74385890292, 94716.38884739744, 50537.00364077135, 87801.04968560334, 105315.13903321493, 101555.73207804348, 88023.74011561157, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 68.0, 237.0, 0.0, 0.0, 0.0, 1.6558068754923124E9, 0.0, 2022-06-21 19:21:15.492
56.0, 95192.12337638419, 89624.28148082274, 98579.70906254162, 101170.05272746715, 80242.51672536334, 86435.96159648438, 86278.87353645248, 83558.50977403042, 112804.76156529922, 97733.24850001914, 53458.063716657605, 94018.38857154711, 105330.98642003375, 101718.09514976683, 89249.77800247408, -187116.68993433594, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 121.0, 68.0, 245.0, 0.0, 0.0, 0.0, 1.655806875500317E9, 0.0, 2022-06-21 19:21:15.500
58.0, 95288.10176707528, 89736.7331071774, 93817.98283076083, 98894.75690063917, 80221.64019604209, 86452.12190772557, 84993.1564918943, 82937.15362991735, 112140.82534799879, 95156.85232363372, 51380.98315965929, 88614.38496284306, 105306.73477729975, 101563.13050545819, 88089.18602337671, -187421.32185951734, 0.0, 0.0, 0.0, 196.0, 17.0, 160.0, 0.0, 121.0, 68.0, 253.0, 0.0, 0.0, 0.0, 1.6558068755081987E9, 0.0, 2022-06-21 19:21:15.508
60.0, 95207.25550738044, 89662.50296384133, 99026.36397199202, 101400.94624769047, 80248.99873125539, 86444.03057623275, 86481.73796912885, 83669.62029571776, 112719.71317764679, 97251.65781398509, 52589.40787189101, 93156.19238092809, 105334.18271949085, 101710.42850141866, 89169.66935034626, -187175.00563561986, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 69.0, 5.0, 0.0, 0.0, 0.0, 1.6558068755172322E9, 0.0, 2022-06-21 19:21:15.517
62.0, 95303.5468224939, 89687.2686966978, 93459.34909097542, 98697.23453488763, 80244.21545794194, 86450.40082340251, 84856.11794663883, 82851.97113179817, 112245.5432707719, 95673.08821357349, 52274.58355123801, 89579.82386110113, 105305.63954182144, 101586.51043015844, 88208.72315272369, -187353.3725563732, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 69.0, 13.0, 0.0, 0.0, 0.0, 1.6558068755231783E9, 0.0, 2022-06-21 19:21:15.523
64.0, 95165.77066967139, 89685.3687984191, 99295.00958860035, 101554.23451116498, 80254.65372260258, 86454.93822752693, 86602.34798220969, 83757.97674154959, 112617.0292636191, 96716.40058951385, 51690.957151765484, 92164.66899689067, 105355.70744940132, 101706.98633277255, 89063.58797116137, -187206.85687146866, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 69.0, 21.0, 0.0, 0.0, 0.0, 1.655806875532268E9, 0.0, 2022-06-21 19:21:15.532
66.0, 95311.43698828662, 89665.05106270923, 93296.36017040732, 98595.06471098242, 80243.36609165264, 86429.54664582571, 84756.6526838127, 82784.40180830978, 112365.41567628572, 96232.08299065626, 53155.04111707701, 90656.73090895783, 105312.92621051386, 101597.6863023861, 88341.89484618841, -187302.72350343748, 0.0, 0.0, 0.0, 196.0, 0.0, 112.0, 0.0, 121.0, 69.0, 29.0, 0.0, 0.0, 0.0, 1.6558068755412984E9, 0.0, 2022-06-21 19:21:15.541
68.0, 95164.58602721525, 89714.33665923317, 99363.04829872231, 101593.5288779174, 80234.67126305953, 86441.79540178721, 86665.1563841291, 83789.6268116983, 112504.28706458653, 96151.57200712824, 50833.946565860104, 91066.86306796827, 105355.6180424235, 101666.30615786389, 88899.59322209278, -187237.32229916126, 0.0, 0.0, 0.0, 196.0, 17.0, 152.0, 0.0, 121.0, 69.0, 37.0, 0.0, 0.0, 0.0, 1.655806875547268E9, 0.0, 2022-06-21 19:21:15.547
70.0, 95311.995781898, 89624.21442558938, 93344.5281797085, 98596.69638832765, 80232.99488222538, 86424.42809634544, 84703.94727038709, 82740.59238917737, 112481.22006430865, 96799.59378237651, 53989.811717249366, 91747.07135523217, 105289.94861721381, 101607.02933156841, 88481.59324903408, -187239.35630790668, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 69.0, 45.0, 0.0, 0.0, 0.0, 1.6558068755562923E9, 0.0, 2022-06-21 19:21:15.556
72.0, 95162.17203881408, 89742.92454039151, 99221.74057027586, 101547.05960119482, 80229.46330660145, 86441.77305004276, 86656.57331425826, 83805.76477119503, 112377.4185630582, 95588.19628813223, 50063.347824018936, 89991.5429939679, 105344.44217019585, 101657.90190194869, 88731.23988285541, -187311.57479424178, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 69.0, 53.0, 0.0, 0.0, 0.0, 1.6558068755642817E9, 0.0, 2022-06-21 19:21:15.564
74.0, 95306.78782543991, 89609.61873646006, 93598.01931357615, 98700.38613085583, 80226.22230365542, 86418.92956720943, 84712.44093328012, 82741.68762465568, 112586.5191324376, 97309.1688524686, 54642.66146929997, 92770.2448094183, 105293.36843411547, 101624.41898875464, 88639.64243407756, -187229.00745022387, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 121.0, 69.0, 61.0, 0.0, 0.0, 0.0, 1.655806875571308E9, 0.0, 2022-06-21 19:21:15.571
76.0, 95167.49175399444, 89751.64172072908, 98902.31179026507, 101395.82769821021, 80230.8938182466, 86450.91491352498, 86610.2381480024, 83780.55200344944, 112268.92319547215, 95062.75147947688, 49415.92954587097, 88941.30157724638, 105342.34110621705, 101628.35289577876, 88551.44245045692, -187385.7378823445, 0.0, 0.0, 0.0, 196.0, 0.0, 112.0, 0.0, 121.0, 69.0, 69.0, 0.0, 0.0, 0.0, 1.655806875579308E9, 0.0, 2022-06-21 19:21:15.579
