Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
46.0, 96302.28981999039, 91461.50546807116, 94555.25512161912, 99711.46729129164, 81141.5038873558, 87374.91367756292, 84908.75630483107, 83022.60434896998, 112766.69654449185, 95617.18650069076, 50408.23524096433, 88190.68529494826, 108236.93671666822, 105976.97418653658, 88507.20834817986, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 123.0, 21.0, 178.0, 0.0, 0.0, 0.0, 1.6558069944701684E9, 0.0, 2022-06-21 19:23:14.470
48.0, 96092.58575351069, 91283.65263744029, 100593.95886587608, 102203.77620503619, 81063.3845404845, 87261.38916747441, 86307.99785947775, 83793.47131174461, 113468.67543085522, 98455.54512209239, 52515.80357739968, 93565.94456028278, 108098.15473534522, 105971.11802948928, 89431.609443618, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 40.0, 0.0, 123.0, 21.0, 186.0, 0.0, 0.0, 0.0, 1.6558069944782372E9, 0.0, 2022-06-21 19:23:14.478
50.0, 96313.97978234051, 91431.37531654541, 94081.19697346652, 99513.60964937326, 81156.0548729962, 87384.14494802296, 84754.21634366708, 82907.35875455842, 112861.17736830443, 96246.05283094083, 51606.534612957796, 89290.41347389383, 108212.70742567867, 105970.82745681137, 88591.18385209846, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 21.0, 194.0, 0.0, 0.0, 0.0, 1.6558069944861429E9, 0.0, 2022-06-21 19:23:14.486
52.0, 96045.22240700989, 91280.7469106611, 100954.80542836255, 102344.01104974879, 81064.05509281816, 87251.28617898062, 86451.27254143626, 83900.44676070771, 113336.3978071687, 97787.47383206771, 51302.50618487671, 92405.59845037443, 108113.62214250829, 105971.98974752305, 89339.00616633966, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 21.0, 202.0, 0.0, 0.0, 0.0, 1.6558069944941845E9, 0.0, 2022-06-21 19:23:14.494
54.0, 96311.8340148728, 91372.38906292786, 93844.11202002908, 99406.5671451768, 81162.84980331062, 87389.19644226987, 84652.85118256226, 82822.44447737272, 112975.6182999156, 96906.81510052862, 52804.6104675067, 90464.103575242, 108189.70748063416, 105953.81777928089, 88710.20689132296, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 21.0, 210.0, 0.0, 0.0, 0.0, 1.6558069945021985E9, 0.0, 2022-06-21 19:23:14.502
56.0, 95981.47523182337, 91254.59536964839, 101068.48640066224, 102374.02944255227, 81035.48956340428, 87240.06560326405, 86488.62230642108, 83958.65070326933, 113188.65277631913, 97053.64370985553, 50102.575135538, 91126.34105996383, 108128.6201630378, 105962.35614566281, 89204.94040309673, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 123.0, 21.0, 218.0, 0.0, 0.0, 0.0, 1.6558069945102274E9, 0.0, 2022-06-21 19:23:14.510
58.0, 96259.53093284738, 91290.38051252134, 93845.34136597412, 99396.48650842745, 81164.34737018912, 87381.61920089951, 84608.21474888502, 82771.10252035887, 113097.5917694082, 97576.74158534309, 53905.635047630676, 91661.37476699053, 108154.70464881715, 105934.46116858258, 88828.73819216946, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 32.0, 0.0, 123.0, 21.0, 226.0, 0.0, 0.0, 0.0, 1.655806994519333E9, 0.0, 2022-06-21 19:23:14.519
60.0, 95951.72505995334, 91231.77423855952, 100941.46143692273, 102311.26574412176, 81044.07263327511, 87232.15308572687, 86513.3656875331, 83986.54568034956, 113029.7765767308, 96311.92342185062, 48995.5155844111, 89838.56765491578, 108148.20029118065, 105964.77013406398, 89057.12831701379, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 21.0, 234.0, 0.0, 0.0, 0.0, 1.655806994527433E9, 0.0, 2022-06-21 19:23:14.527
62.0, 96251.05962169882, 91226.29806116797, 94111.97532558147, 99501.45030038957, 81168.95182954692, 87376.21007874132, 84658.8861535652, 82767.61564822384, 113222.80624184683, 98214.03452325279, 54858.065230615764, 92839.1105340851, 108128.53075605998, 105919.77607247545, 88970.18003108264, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 21.0, 242.0, 0.0, 0.0, 0.0, 1.6558069945343187E9, 0.0, 2022-06-21 19:23:14.534
64.0, 95886.7261870773, 91183.53917402496, 100584.01233959346, 102151.00373637721, 81026.97354876681, 87217.93737625329, 86429.03255570323, 83946.24548509663, 112880.44457202489, 95635.0231927661, 48092.68392237234, 88659.96016978743, 108162.21483495412, 105935.37759010526, 88889.19966092106, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 21.0, 250.0, 0.0, 0.0, 0.0, 1.655806994542369E9, 0.0, 2022-06-21 19:23:14.542
66.0, 96171.21919050446, 91127.61510939778, 94603.04315126457, 99710.37205581332, 81166.94017254593, 87377.372369453, 84752.6070180663, 82814.37549762434, 113340.42112117066, 98778.88545738286, 55601.50660294374, 93911.77075049529, 108093.23735156505, 105909.91895317067, 89100.24483206807, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 104.0, 0.0, 123.0, 22.0, 2.0, 0.0, 0.0, 0.0, 1.6558069945503447E9, 0.0, 2022-06-21 19:23:14.550
68.0, 95875.90794276094, 91179.6723222342, 100016.92623101786, 101913.47174805067, 81027.75585982273, 87232.46601014925, 86314.56927234761, 83903.3524874869, 112762.5167682787, 95059.71164223095, 47409.05581820677, 87649.86248610765, 108180.99030029659, 105944.49710184302, 88751.8481912432, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 40.0, 0.0, 123.0, 22.0, 10.0, 0.0, 0.0, 0.0, 1.655806994558331E9, 0.0, 2022-06-21 19:23:14.558
70.0, 96174.28137949485, 91124.57527215187, 95312.1969475981, 99988.96419870427, 81148.7011490704, 87348.96330225031, 84906.11879898535, 82884.22469904718, 113443.73088404309, 99236.62683208309, 56085.600684356774, 94788.2720575657, 108063.35306922831, 105898.56426698736, 89222.35241202741, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 18.0, 0.0, 0.0, 0.0, 1.6558069945663695E9, 0.0, 2022-06-21 19:23:14.566
72.0, 95917.32572523663, 91212.1270551833, 99262.35368995115, 101601.62020941022, 81041.9268658074, 87243.82069633255, 86147.04294765508, 83812.93968116518, 112652.03209543611, 94642.22575929473, 47080.30636075811, 86875.50865119799, 108185.32653872092, 105938.48448258454, 88617.02246868878, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 26.0, 0.0, 0.0, 0.0, 1.6558069945743208E9, 0.0, 2022-06-21 19:23:14.574
74.0, 96112.79173049828, 91058.99525392, 96133.6459080751, 100337.65141220707, 81141.14625944452, 87339.19558992334, 85103.842330437, 82997.01160156865, 113537.049417144, 99546.95845210057, 56265.01813709953, 95387.81289909041, 108036.06158924838, 105911.77414796044, 89336.27925351611, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 34.0, 0.0, 0.0, 0.0, 1.655806994581449E9, 0.0, 2022-06-21 19:23:14.581
76.0, 95926.73580965231, 91218.49730235306, 98377.31401649881, 101241.17597832394, 81048.90061007746, 87263.4455279643, 85933.06969798442, 83690.76504597248, 112591.03418481759, 94388.779328916, 47032.294813668115, 86374.24843004328, 108199.47519296112, 105942.26192739749, 88511.47753137082, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 22.0, 42.0, 0.0, 0.0, 0.0, 1.655806994590319E9, 0.0, 2022-06-21 19:23:14.590
78.0, 96097.12315763511, 91097.61906833877, 97053.77782032226, 100720.26857379302, 81133.50196284079, 87327.03624093965, 85344.21299030936, 83146.05303359665, 113587.810228802, 99696.69278820668, 56123.73276039753, 95696.62460048492, 108044.46584516358, 105917.6973602411, 89433.66580410789, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 176.0, 0.0, 123.0, 22.0, 50.0, 0.0, 0.0, 0.0, 1.6558069945983691E9, 0.0, 2022-06-21 19:23:14.598
80.0, 95983.30807486869, 91241.45254390867, 97432.25990918398, 100848.70169743321, 81050.9793223118, 87272.54268795761, 85679.69032283907, 83536.87328539768, 112555.67372508929, 94325.41213338521, 47308.27180245779, 86214.16523625437, 108211.07574833343, 105938.26096513998, 88445.15990557193, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 58.0, 0.0, 0.0, 0.0, 1.6558069946053975E9, 0.0, 2022-06-21 19:23:14.605
82.0, 96057.69468041595, 91090.82413802436, 97994.8309653796, 101112.362875028, 81099.50495952427, 87303.6116127505, 85564.31061796077, 83289.81945393317, 113606.00454878862, 99692.71417769363, 55713.77941534274, 95708.87335644643, 108014.4474523601, 105917.76441547448, 89481.16326107542, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 66.0, 0.0, 0.0, 0.0, 1.6558069946143968E9, 0.0, 2022-06-21 19:23:14.614
84.0, 96040.8191133522, 91290.91695438826, 96476.20874359712, 100464.02817535737, 81066.53613645269, 87296.19083359133, 85427.09325874964, 83376.00778055284, 112564.50266414913, 94478.45452767069, 47911.29951611752, 86391.97336339633, 108207.32065526494, 105945.0558954544, 88401.59635562854, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 74.0, 0.0, 0.0, 0.0, 1.655806994622331E9, 0.0, 2022-06-21 19:23:14.622
86.0, 96050.29625300124, 91137.40517346922, 98892.45467096027, 101483.51359170838, 81088.57495648562, 87284.90320264139, 85818.06997276188, 83444.98526394193, 113596.14742948383, 99511.28506794991, 55033.45936935656, 95428.40366702124, 108010.64765580269, 105914.18813636163, 89503.0232671527, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 22.0, 82.0, 0.0, 0.0, 0.0, 1.6558069946314943E9, 0.0, 2022-06-21 19:23:14.631
88.0, 96111.45062583097, 91340.58253056796, 95590.40911083331, 100104.20979311584, 81095.16872109995, 87325.98570895025, 85204.64869793043, 83230.25205495978, 112605.40635650234, 94801.59369726107, 48779.731843439564, 86911.74082896004, 108199.38578598331, 105940.51849132997, 88411.43112318887, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 80.0, 0.0, 123.0, 22.0, 90.0, 0.0, 0.0, 0.0, 1.6558069946374216E9, 0.0, 2022-06-21 19:23:14.637
90.0, 96045.08829654317, 91162.70734819262, 99698.16800334073, 101819.23679342709, 81075.14155806799, 87272.2968187686, 86052.33860639794, 83608.39886765467, 113556.36132435339, 99156.18290378845, 54118.915393223215, 94843.90554951497, 108026.96442925507, 105925.6992847561, 89500.13989211796, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 98.0, 0.0, 0.0, 0.0, 1.655806994646462E9, 0.0, 2022-06-21 19:23:14.646
92.0, 96175.86835335116, 91334.36874560938, 94827.20879640685, 99794.302856243, 81108.57976777313, 87342.50364810272, 84982.31589583348, 83072.0017042162, 112685.6938225858, 95287.16299380816, 49846.53590280246, 87717.81178925179, 108189.97570156762, 105942.41838960868, 88454.59234173207, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 106.0, 0.0, 0.0, 0.0, 1.655806994654461E9, 0.0, 2022-06-21 19:23:14.654
94.0, 95993.94750522941, 91186.08727289287, 100341.85354016467, 102085.6472355899, 81054.95793282485, 87254.21425750427, 86237.99219584372, 83738.12839247327, 113494.13406778981, 98658.45425825767, 53032.57590920638, 93997.46733873694, 108026.98678099952, 105940.63025005226, 89448.82028684858, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 114.0, 0.0, 0.0, 0.0, 1.6558069946614654E9, 0.0, 2022-06-21 19:23:14.661
96.0, 96225.0645428973, 91379.65337987583, 94245.37053649075, 99569.24314132251, 81134.91012274148, 87369.03516877118, 84812.44263797314, 82956.19731619327, 112802.81696353162, 95881.09354747458, 51016.67207678224, 88745.07561267324, 108175.13414324929, 105943.87125299827, 88536.55618864969, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 22.0, 122.0, 0.0, 0.0, 0.0, 1.655806994669458E9, 0.0, 2022-06-21 19:23:14.669
98.0, 96021.73072358737, 91256.36115746036, 100794.47636538463, 102273.80422041468, 81050.46523218934, 87248.35810045697, 86399.21532859985, 83857.95609449818, 113395.49581950853, 98044.25067237028, 51810.98601949048, 92934.97716605391, 108062.79427561692, 105948.22984316705, 89372.1985068558, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 72.0, 0.0, 123.0, 22.0, 130.0, 0.0, 0.0, 0.0, 1.655806994678512E9, 0.0, 2022-06-21 19:23:14.678
100.0, 96297.99828505496, 91382.78262409958, 93903.34414283565, 99433.74686643445, 81145.25898042429, 87377.70764561983, 84691.0950173253, 82846.53965789553, 112935.56397385169, 96553.03168929002, 52193.15614618733, 89913.15542616314, 108155.19638719516, 105951.18027343515, 88647.51024812582, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 138.0, 0.0, 0.0, 0.0, 1.6558069946855946E9, 0.0, 2022-06-21 19:23:14.685
102.0, 96007.98440074736, 91274.57782919143, 101032.43303685583, 102366.07222152618, 81030.90745579093, 87233.36007992746, 86476.93234407096, 83929.10169709942, 113279.19969310757, 97361.51663798293, 50574.53221971181, 91739.42705862845, 108078.77577290247, 105957.08113397135, 89260.19391539025, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 146.0, 0.0, 0.0, 0.0, 1.655806994693544E9, 0.0, 2022-06-21 19:23:14.693
104.0, 96327.50258773597, 91373.28313270607, 93808.28217366722, 99396.48650842745, 81148.2988176702, 87391.94570683787, 84629.67242356211, 82796.85172997139, 113078.52573138782, 97261.49258154543, 53349.568349071546, 91155.30892077791, 108126.29558161445, 105941.77018901947, 88766.19801118351, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 154.0, 0.0, 0.0, 0.0, 1.6558069947025301E9, 0.0, 2022-06-21 19:23:14.702
106.0, 96023.40710442151, 91330.6583560298, 101039.51853984816, 102370.52021867278, 81030.05808950163, 87235.48349565071, 86527.93902491797, 83986.05394197154, 113141.959982152, 96668.70196684623, 49446.86436019711, 90494.59135467904, 108093.68438645416, 105968.2123027101, 89124.16119863525, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 22.0, 162.0, 0.0, 0.0, 0.0, 1.6558069947105775E9, 0.0, 2022-06-21 19:23:14.710
108.0, 96332.86700640524, 91378.4687374197, 93967.56070465574, 99473.35415760925, 81148.74585255931, 87380.59102065457, 84631.50526660745, 82765.71574994514, 113231.99280881797, 97965.08079350958, 54416.28300145662, 92388.11938621037, 108106.22371509358, 105945.36881987678, 88912.7360478325, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 80.0, 0.0, 123.0, 22.0, 170.0, 0.0, 0.0, 0.0, 1.655806994717517E9, 0.0, 2022-06-21 19:23:14.717
110.0, 96029.82205508019, 91346.6622050598, 100792.37530140583, 102270.18323781292, 81021.25150218625, 87237.60691137396, 86497.20537629192, 83999.01795375561, 113027.45199530745, 95986.61613304808, 48444.88035975461, 89268.73228177217, 108120.99821817855, 105962.60201485181, 88978.91956316466, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 178.0, 0.0, 0.0, 0.0, 1.6558069947255692E9, 0.0, 2022-06-21 19:23:14.725
112.0, 96362.50541955298, 91343.35414688042, 94367.94750308365, 99642.84743581385, 81161.53105038776, 87389.48701494778, 84725.96373867556, 82810.73216327812, 113365.6562406607, 98599.57976336239, 55286.88344799083, 93512.38978056787, 108072.96431934409, 105931.91306971468, 89058.60353214784, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 186.0, 0.0, 0.0, 0.0, 1.655806994734736E9, 0.0, 2022-06-21 19:23:14.734
114.0, 96065.96482586442, 91385.57659215649, 100318.38420848659, 102071.16330518285, 81016.8258567841, 87239.97619628622, 86386.76540693826, 83945.17260136278, 112903.69038625841, 95383.49901241052, 47683.289370928935, 88148.64166362783, 108145.00399172354, 105972.01209926751, 88836.9189306401, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 194.0, 0.0, 0.0, 0.0, 1.655806994741551E9, 0.0, 2022-06-21 19:23:14.741
116.0, 96360.47141080754, 91355.60290284191, 94977.81485054671, 99897.05382550404, 81148.0976519701, 87375.00308454075, 84831.35221378235, 82853.20047774322, 113496.52570444653, 99122.83410106112, 55886.20077207098, 94446.42447786624, 108049.31617371038, 105934.21529939357, 89182.45454817469, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 104.0, 0.0, 123.0, 22.0, 202.0, 0.0, 0.0, 0.0, 1.6558069947495835E9, 0.0, 2022-06-21 19:23:14.749
118.0, 96116.81504450024, 91450.2848923546, 99658.22543599909, 101800.10370017335, 81031.84622905806, 87251.6438068919, 86244.47420173576, 83874.09405399491, 112797.49724835125, 94915.83346317214, 47180.419824173434, 87245.92176031134, 108170.55203563596, 105974.76136383551, 88702.54024297479, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 64.0, 0.0, 123.0, 22.0, 210.0, 0.0, 0.0, 0.0, 1.6558069947586071E9, 0.0, 2022-06-21 19:23:14.758
120.0, 96366.37227134375, 91332.93823396423, 95758.4495256483, 100220.52827126125, 81152.657407839, 87359.13334597748, 85026.84057078845, 82957.65017958287, 113597.30972019551, 99530.6416786482, 56216.53720337596, 95182.31096056831, 108034.58637411433, 105946.64286931073, 89318.80018935207, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 218.0, 0.0, 0.0, 0.0, 1.655806994766575E9, 0.0, 2022-06-21 19:23:14.766
122.0, 96144.41944890255, 91453.32472960053, 98821.66669627032, 101455.23863497241, 81035.98130178229, 87262.93143784183, 86034.54661781152, 83752.09823275784, 112734.4653289873, 94579.7749852866, 46989.44651954729, 86610.28285149133, 108198.7375853941, 105972.79441032343, 88584.29951480622, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 226.0, 0.0, 0.0, 0.0, 1.6558069947736447E9, 0.0, 2022-06-21 19:23:14.773
124.0, 96315.41029398565, 91311.23469009814, 96642.48337060015, 100583.56530470435, 81119.26390162276, 87338.54738933414, 85218.17150332588, 83070.79471001563, 113677.0830961565, 99754.24853017909, 56231.512872161016, 95656.10088778746, 108008.97127496854, 105932.51656681497, 89403.13332118194, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 22.0, 234.0, 0.0, 0.0, 0.0, 1.6558069947816625E9, 0.0, 2022-06-21 19:23:14.781
126.0, 96188.83236513524, 91491.50150913019, 97890.9624088958, 101074.02963328715, 81054.9355810804, 87282.10923458448, 85808.68224009064, 83620.80408582736, 112691.48292439974, 94440.43421035222, 47140.54431206516, 86307.84139726656, 108187.22643699961, 105968.94991027712, 88488.16466190394, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 104.0, 0.0, 123.0, 22.0, 242.0, 0.0, 0.0, 0.0, 1.6558069947906573E9, 0.0, 2022-06-21 19:23:14.790
128.0, 96309.24121251598, 91321.18121638075, 97583.84944007987, 100966.76361164614, 81111.28432885223, 87304.63979299544, 85468.37693075859, 83211.81186578416, 113726.92748629184, 99830.04329562704, 55951.69138332503, 95797.74389240073, 108000.23174288652, 105930.19198539162, 89482.34790353154, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.5, 56.0, 0.0, 123.0, 22.0, 250.0, 0.0, 0.0, 0.0, 1.6558069947976532E9, 0.0, 2022-06-21 19:23:14.797
130.0, 96233.17822613457, 91482.56081134807, 96937.32523171011, 100680.05778551791, 81064.16685154043, 87291.76518818918, 85558.07448125775, 83454.93179022454, 112669.60056657798, 94487.3505219639, 47629.175797602635, 86323.88994978547, 108185.95238756566, 105958.7575148055, 88431.81591413211, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 2.0, 0.0, 0.0, 0.0, 1.655806994805714E9, 0.0, 2022-06-21 19:23:14.805
132.0, 96291.96331405203, 91314.63215525534, 98498.86280284678, 101363.41766875001, 81109.7420584848, 87308.95367967531, 85731.41225950865, 83390.3799522376, 113740.6961608763, 99712.3390093254, 55408.76751050562, 95632.85507355393, 108002.17634465413, 105952.38726763574, 89525.19619765237, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 10.0, 0.0, 0.0, 0.0, 1.655806994813707E9, 0.0, 2022-06-21 19:23:14.813
134.0, 96294.31024721984, 91504.95725929228, 96001.0106564773, 100306.98481881438, 81087.56912798515, 87321.80593273712, 85317.90498708547, 83306.18093087447, 112707.41971819637, 94723.0049637562, 48347.33734695165, 86664.68699749553, 108191.47326844613, 105969.17342772167, 88430.81008563163, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 18.0, 0.0, 0.0, 0.0, 1.6558069948216708E9, 0.0, 2022-06-21 19:23:14.821
136.0, 96226.58446152025, 91310.40767555329, 99345.16690315807, 101704.92997228265, 81083.74697968329, 87279.96346711677, 85959.13183201931, 83536.96269237551, 113712.6894250738, 99433.83627341226, 54571.024128320714, 95175.18075408706, 108002.06458593186, 105942.93247973114, 89528.05722094265, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 88.0, 0.0, 123.0, 23.0, 26.0, 0.0, 0.0, 0.0, 1.6558069948297791E9, 0.0, 2022-06-21 19:23:14.829
138.0, 96337.11383785175, 91493.87079404245, 95156.78526840034, 99965.87484668194, 81109.16091312897, 87345.72229930428, 85088.48668199619, 83147.86352489752, 112766.56243402511, 95122.38593368363, 49317.9394981789, 87333.67470904288, 108181.14676250778, 105964.25604394151, 88450.52432424121, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 184.0, 0.0, 123.0, 23.0, 34.0, 0.0, 0.0, 0.0, 1.6558069948377757E9, 0.0, 2022-06-21 19:23:14.837
140.0, 96231.56890053379, 91332.08886767493, 100062.43438272887, 101997.51430720263, 81063.07161606212, 87264.2501907647, 86152.27325585762, 83673.53185099743, 113648.8751946539, 98989.48359364076, 53539.42406647492, 94432.16406490374, 108005.81967900034, 105953.16957869168, 89487.10882510053, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 42.0, 0.0, 0.0, 0.0, 1.6558069948467524E9, 0.0, 2022-06-21 19:23:14.846
142.0, 96365.83582947683, 91485.2877241716, 94494.32426623396, 99687.93090438019, 81115.57586378764, 87345.20820918182, 84871.16067065725, 82989.14378752038, 112884.66905172695, 95663.07463205751, 50432.039848809225, 88243.14483918487, 108158.95148026365, 105951.31438390189, 88504.25791791176, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 50.0, 0.0, 0.0, 0.0, 1.655806994853752E9, 0.0, 2022-06-21 19:23:14.853
144.0, 96165.2512747349, 91336.02277469907, 100624.71486624658, 102217.90250753195, 81040.80927858464, 87242.18901898731, 86316.15624620393, 83801.65205021526, 113558.7529610101, 98431.94167994759, 52400.40152077693, 93462.38892822135, 108007.78663251242, 105930.9519447031, 89409.57062358507, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 58.0, 0.0, 0.0, 0.0, 1.6558069948617535E9, 0.0, 2022-06-21 19:23:14.861
146.0, 96428.80069360742, 91501.8950703019, 94024.80352220578, 99506.30062893637, 81144.85664902409, 87374.2207734848, 84738.54777080391, 82893.45596950722, 112986.72711690988, 96321.78054115541, 51688.878439531145, 89376.4453383023, 108150.65898307074, 105954.9577182481, 88601.24213710334, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 96.0, 0.0, 123.0, 23.0, 66.0, 0.0, 0.0, 0.0, 1.6558069948697505E9, 0.0, 2022-06-21 19:23:14.869
148.0, 96175.10839403968, 91358.10629822091, 100950.75976261613, 102346.58150036115, 81027.62174935601, 87227.28040543561, 86433.23468366083, 83892.33307747044, 113449.65409632375, 97757.65660496433, 51166.719337310715, 92303.47332995813, 108042.67770560714, 105948.27454665597, 89317.03440154009, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 17.0, 160.0, 0.0, 123.0, 23.0, 74.0, 0.0, 0.0, 0.0, 1.6558069948778431E9, 0.0, 2022-06-21 19:23:14.877
150.0, 96451.93474911866, 91476.90582000087, 93808.93037425642, 99413.7644068914, 81140.67687281095, 87374.1760699959, 84639.70835682254, 82806.26181438706, 113114.13206030513, 97007.33089534413, 52889.72591039252, 90583.46189063333, 108102.49097376956, 105922.86061321029, 88703.34490577519, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 82.0, 0.0, 0.0, 0.0, 1.6558069948858905E9, 0.0, 2022-06-21 19:23:14.885
152.0, 96142.63130934612, 91383.1179002664, 101050.96263300927, 102392.84961138364, 81025.83360979958, 87228.77797231413, 86506.03431535178, 83964.4621568277, 113317.22001042606, 97045.03828824023, 49986.45782309268, 91050.52394277144, 108065.52118844047, 105950.84499726833, 89187.9977807996, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 90.0, 0.0, 0.0, 0.0, 1.655806994895819E9, 0.0, 2022-06-21 19:23:14.895
154.0, 96467.58097023738, 91442.95352017327, 93846.12367703006, 99431.57874722229, 81149.3493496596, 87377.84175608656, 84625.93968223807, 82768.95675289116, 113261.34064928778, 97696.74810132362, 53974.836048464305, 91802.43662624796, 108083.89432238274, 105934.93055521615, 88847.33484355627, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 123.0, 23.0, 98.0, 0.0, 0.0, 0.0, 1.6558069949028473E9, 0.0, 2022-06-21 19:23:14.902
156.0, 96167.66526313606, 91408.26361277862, 100913.16412844231, 102329.57182283067, 81007.86280725752, 87226.76631531314, 86485.49306219735, 83978.29788664555, 113186.84228501825, 96339.237253575, 48911.00363862558, 89800.05559921928, 108068.49397045303, 105949.0568577119, 89038.28579643797, -187500.02235174447, 0.0, 0.0, 0.0, 196.0, 0.0, 104.0, 0.0, 123.0, 23.0, 106.0, 0.0, 0.0, 0.0, 1.6558069949098248E9, 0.0, 2022-06-21 19:23:14.909
