,0,1,2
0,385.02723412625625,0.4113728445698204,5.149574175556126
1,246.92199347021696,11.898329682745734,31.91341894926889
2,100.05991790125027,13.452783439253794,47.40620908188329
3,28.46152054183152,0.4391766260387925,3.649219372615647
4,72.03754717064376,4.234384927614463,5.302588782344629
5,20.354777592291192,5.871248715814973,4.3464766541333235
6,31.730786237437112,3.105219307028031,0.8610136190488211
7,36.728996170610614,0.8319091733457006,2.058092974897544
8,43.2266669672905,0.581481327802295,0.5364558906668289
9,35.515427606923296,1.3171460788536475,5.347889241709257
10,14.782994490659437,2.020163657001997,2.8917991710885445
11,35.489163196575994,2.059207553881421,0.8492429826129397
12,60.728477815636616,17.275083494451817,10.573687848501361
13,8.063891051926369,30.779823897144798,31.948623224191383
14,41.67403610813185,5.9555163656150825,8.565564998504978
15,49.99835826322217,2.396790479174444,1.4967013679658712
16,25.570594222544024,2.233469816263493,2.93426235361632
17,40.630976126043514,4.830157719304583,1.7900376695999756
18,37.93696287548738,1.6638637055749397,0.15145936252984457
19,26.08692279672742,0.6523604980910022,0.6538689065475094
20,45.294505108963804,1.228998889262922,1.7097479661537747
21,39.57861478647023,1.1770077765687224,1.1236489337968307
22,48.989447297097094,0.0005660134078919977,0.6604426887980335
23,40.511042941631864,0.06613094070878574,2.1320610413529977
24,68.81114734849909,0.5907214569309763,0.4298180654542669
25,14.37857247974744,2.90634206326819,2.2634569642298707
26,75.37266852406444,4.201408762539911,0.22855134114752154
27,39.94885306112483,0.8614919434504568,0.49441784020385965
28,58.77818551360892,1.689989109964473,1.3765965592280025
29,47.91877631743575,1.75789882879104,2.0110264041590367
30,42.21771372052554,1.236040340929214,0.158110689521805
31,54.570717222531094,1.8788325749245551,0.9629587017112771
32,51.16718156577915,1.2251775627727777,0.45583280601895854
33,59.13435770603598,0.6813157611103111,0.24753073131644948
34,33.26612277467513,0.15185469108670402,0.8559097031381114
35,71.78591078915893,0.2549707292974622,0.8434329063215218
36,56.92543928980151,0.5053997493355182,0.4682591400190438
37,68.78117254218216,0.49674095021703174,0.5117787729540632
38,43.55665946799616,0.336091909040641,0.42442823041126876
39,95.48169881730085,0.13619074635579362,0.09291711274675826
40,58.131812537641906,0.5931515632167064,0.09151549206437046
41,71.65185110824028,1.4528088988139396,0.1364580600171556
42,98.9917555804753,0.8293000309610179,0.061470079610785246
43,62.154500855148996,0.1769507170606831,0.5535883998747713
44,98.0903223899346,0.49962613244328,0.11447809115104586
45,93.70420147141726,0.8035690681307928,1.2704569662186906
46,120.68414945088841,2.9962036045545983,0.567509439404725
47,76.05969388095855,3.0298775013203336,0.8807598421101045
48,150.99570876239022,0.5768663664864608,1.7202996189677542
49,113.40637162052973,0.023064507671414172,0.41976617572977715
50,146.8672429420415,0.5834450877726771,0.5442831558838664
51,171.90859900426486,0.3350522507207195,0.44684164141885757
52,168.48812243761878,0.10379926453642166,0.08186338739571626
53,180.08398250456915,0.9620108495492128,0.19697374906906887
54,242.24278360641046,1.686258299547848,0.3407176809617963
55,237.60097110519297,1.613510672398338,0.14306492910586652
56,347.17326817719805,0.2590513103101213,0.6938760673240438
57,306.50788882291965,0.47338574626259544,1.3209389757584236
58,391.96758379990115,0.9733070435635172,0.793958684841397
59,547.4391650824841,0.7464606816078331,0.664062896819828
60,588.9909394575463,1.0985009828024674,1.1661435560045
61,919.3100671288227,0.7794715161695882,0.33220065858048653
62,1945.2825955779238,0.5929270314298575,0.31383812860300425
63,9169.837770590484,0.1402748905550789,0.04992140148774322
64,13990.30236783128,0.19019897753291382,0.17313708019425247
65,739.0378994165387,0.12121412654206533,0.010120226596249613
66,646.060923053745,0.006678063522374939,0.0013186394448196726
67,661.9529299820961,0.005225162775635166,0.0007752802064520828
68,158.72057987827645,0.02138493546365123,0.08789873386985077
69,9411.156378997253,0.2430380941980049,0.5712618336836798
70,9447.427652374841,0.6223820094165772,1.1506507997557671
71,2092.993603999994,0.6473014210480892,0.08566233590525152
72,799.4833570610084,0.07172233928126343,0.05505530448706413
73,475.8094485194021,0.2003920437922227,0.10327327988582745
74,354.4885305672936,1.4177490153238241,0.4391378017604258
75,294.61437158823844,2.088879022586948,0.26222108866701443
76,216.43083348586947,0.5461135673662005,0.27993909822980256
77,204.86005021106502,0.11875226802961446,0.015583807033856987
78,172.5584779805384,0.27467520416883323,1.2348218111175029
79,64.86744819658387,271.0905211188218,280.0805970930081
80,1353.1769118282652,721.8780011370653,748.0984424445522
81,22.315301797319147,49.948704734943405,64.23040967503462
82,96.32599784520876,0.3833550838077025,0.269405968930114
83,61.66165205108665,0.2118735585654314,0.7514616851936088
84,73.97440003316059,0.12658100420302207,0.14633815332302785
85,58.681572028217104,0.322417069598156,0.49610217130115747
