,0
0,-8.768538896732494e-09
1,35693.422284856795
2,32776.63029773582
3,40459.82487697802
4,47430.29973374524
5,44770.53833573252
6,37212.35022032829
7,35189.979036433084
8,40496.89886024756
9,45237.97681726108
10,43445.83314355266
11,38496.67554746299
12,37197.835348027525
13,40563.067775891854
14,43468.43809935381
15,42383.00859897988
16,39481.55057503778
17,38745.71478326003
18,40559.488002144186
19,42089.090425291724
20,41567.716287438714
21,40219.14721004928
22,39881.72758490849
23,40575.450115732296
24,41084.93173842963
25,40971.564068031366
26,40741.926269035204
27,40696.82565352891
28,40598.2940496984
29,40406.48526633665
30,40570.62130263851
31,41090.969390045364
32,41290.6858848006
33,40678.76198759984
34,40011.02205797908
35,40281.45772621384
36,41290.483364391344
37,41627.92559551155
38,40734.9647530252
39,39740.265096934905
40,40126.90408187182
41,41400.03986785289
42,41807.90525818564
43,40703.19128928989
44,39615.83801766273
45,40036.06530559521
46,41399.49198529561
47,41780.92175279609
48,40659.80879428184
49,39615.28606312658
50,40053.13101320455
51,41297.55630563884
52,41607.72891851067
53,40631.22842234722
54,39713.06089052223
55,40081.76863957519
56,41130.87370313337
57,41440.03206160368
58,40615.92011891902
59,39860.33732217055
60,40086.7462803554
61,40912.184747398394
62,41150.67207948405
63,40505.20991567524
64,39853.11749824036
65,40016.49564813048
66,40685.003656275454
67,40974.67750055161
68,40653.35249491921
69,40382.12812339702
70,40644.10423008563
71,41178.16613317464
72,41375.51442196307
73,41180.68707742593
74,41043.91831095051
75,41156.55975018222
76,41302.272629349565
77,41281.70040768715
78,41278.442752870294
79,41330.75470387358
80,41378.83581392166
81,41267.2086068578
82,41284.87229843128
83,41476.11896341121
84,41648.041646487065
85,41508.22459024813
86,41257.372378243344
87,41147.790396999175
88,41408.43561123291
89,41644.06019503378
90,41449.21858171914
91,41050.09050779701
92,40939.824802977826
93,41218.97654584253
94,41477.15926001767
95,41282.01919251836
96,40794.15576227168
97,40586.30584710614
98,40802.27743172579
99,41090.63302820186
100,40935.881905581635
101,40447.74589954494
102,40201.26548902735
103,40545.33681582094
104,40931.181760720596
105,40790.398063888686
106,40229.42446732003
107,40091.03821991614
108,40491.08143717292
109,40918.10735793427
110,40768.40388394754
111,40315.689022316525
112,40195.96241606647
113,40575.703704378204
114,40896.8636597331
115,40743.99192883501
116,40327.85805149558
117,40220.97854895765
118,40485.00576349781
119,40695.48010656686
120,40566.44968481542
121,40292.912693958286
122,40193.29160643615
123,40333.70299217547
124,40523.62793657216
125,40393.46773743453
126,40127.32654178422
127,39967.52004490387
128,40064.20233041748
129,40203.149906190265
130,40192.5855866308
131,40000.53892026021
132,39955.61791480688
133,40139.81011863069
134,40340.72814732022
135,40320.15016789206
136,40201.44579408846
137,40182.046330114405
138,40251.13920836733
139,40282.650116056175
140,40265.9801259872
141,40268.926222855895
142,40305.92255258234
143,40325.48976795768
144,40322.865193640806
145,40342.38532795942
146,40382.442530678956
147,40396.677736427955
148,40324.37210068294
149,40288.19913743583
150,40316.116903178736
151,40395.63348815417
152,40369.04227951256
153,40273.049465017524
154,40187.40819825356
155,40251.9381187807
156,40332.12220206189
157,40342.87997184349
158,40257.02878680764
159,40177.14712451675
160,40199.88953095199
161,40310.38161146191
162,40342.0343631569
163,40236.96052422557
164,40103.83066811111
165,40152.14970791772
166,40312.817904412135
167,40388.673215576084
168,40276.68230506868
169,40106.33639367203
170,40140.61536265084
171,40293.75480345824
172,40339.872483643216
173,40202.96161049581
174,40079.66940579033
175,40104.4653633681
176,40243.0374913406
177,40264.53149214938
178,40165.14743083337
179,40054.7015071222
180,40092.879371317424
181,40197.58989418196
182,40228.284167545986
183,40118.25697042888
184,40035.19374511487
185,40029.75965275297
186,40106.016389960176
187,40168.77491092753
188,40122.50300278547
189,40043.31259201503
190,40058.333387842926
191,40163.810441005575
192,40209.62260063103
193,40148.17269358957
194,40079.50852539264
195,40111.55349786577
196,40191.99133944172
197,40234.12352203744
198,40165.7312275602
199,40128.65037017809
200,40145.22989110807
201,40200.331513617755
202,40215.999999159045
203,40197.44793335819
204,40133.66477568683
205,40116.417115602555
206,40107.319536490526
207,40092.988004461644
208,40073.969289896144
209,40077.23377893094
210,40070.44841142451
211,40052.02205281527
212,40049.65408094013
213,40039.5256216024
214,40033.91047908121
215,40031.93532773836
216,40031.50058319532
217,40027.17175239642
218,40033.10391577889
219,40043.24874484991
220,40054.78732368238
221,40046.27191358141
222,40021.058734192964
223,40015.0913171872
224,40065.619433499625
225,40080.4243133346
226,40028.78287482307
227,40015.015766870856
228,40038.95665337762
229,40078.26971188054
230,40064.91370185985
231,40013.507459479486
232,39988.68387501341
233,40038.21751739607
234,40061.184829501304
235,40030.377149868975
236,39989.688760749734
237,39986.89132664756
238,40011.08614922626
239,40022.77542185055
240,40009.20734129276
241,39983.31088182557
242,39973.30428922027
243,39999.51404593622
244,40033.01345721292
245,40026.850638435935
246,40002.68951374624
247,39966.58588086941
248,40006.78632787011
249,40037.87885132726
250,40028.4728334841
251,39973.71917775237
252,39974.987715865835
253,40004.34501026329
254,40034.33929997124
255,40008.766838341115
256,39989.279552893175
257,39982.16948116579
258,40007.614300719186
259,39996.39217118568
260,39988.720574005645
261,39981.36623684292
262,39972.0807269213
263,39960.94163407999
264,39965.45923468552
265,39975.95554346718
266,39965.13210239833
267,39966.198983064154
268,39967.51237494867
269,39977.74094188168
270,39958.91851815568
271,39943.095854042986
272,39914.161170765234
273,39920.53534055571
274,39953.078573539315
275,39976.11602280018
276,39950.56790538599
277,39945.92055162889
278,39944.08224174868
279,39937.56934378245
280,39914.1799315819
281,39922.85091285825
282,39941.156798605836
283,39940.40605876161
284,39909.82642314423
285,39902.091482315634
286,39904.16928004325
287,39920.40000449155
288,39922.894491487736
289,39920.69487244353
290,39944.77218009117
291,39936.68096003744
292,39920.325725537914
293,39894.2820557973
294,39890.66478189673
295,39898.810206241236
296,39899.554581282246
297,39879.38538627101
298,39878.84471554613
299,39872.79884778046
300,39848.616982558786
301,39827.90344399277
302,39841.3141251635
303,39856.03257635933
304,39840.67411761268
305,39802.873227331045
306,39828.15223073525
307,39848.62855235855
308,39820.42821423181
309,39791.70276881858
310,39811.52606032237
311,39855.875073684176
312,39839.96581992027
313,39803.68799668185
314,39799.73187802231
315,39800.88923241843
316,39822.54340588118
317,39813.71143059898
318,39826.92466935374
319,39829.59125279391
320,39837.780707492304
321,39800.00263055395
322,39776.50526451874
323,39792.23772659161
324,39788.990141856324
325,39766.00282573833
326,39765.94426982725
327,39789.193932827824
328,39802.53713815212
329,39779.68662847793
330,39754.856137094815
331,39794.82570896453
332,39811.791345993974
333,39794.76039628661
334,39772.355176594014
335,39798.147538107805
336,39825.25301352922
337,39809.46653481928
338,39764.16868493218
339,39780.932486836806
340,39824.12567383332
341,39831.128654256856
342,39799.372119444335
343,39779.83369564571
344,39804.88904646921
345,39810.14707635179
346,39782.67719229242
347,39775.864909969394
348,39812.98962216788
349,39825.53493253419
350,39823.18498849567
351,39784.204070356514
352,39799.922948819774
353,39801.978154640645
354,39822.17137659501
355,39793.35055413791
356,39776.72157409924
357,39823.2748266671
358,39857.422628598346
359,39821.26609726438
360,39813.46360581271
361,39825.15209954002
362,39864.57706116608
363,39809.9174257341
364,39798.58649341308
365,39864.47062045734
366,39894.5823666748
367,39869.04189516063
368,39869.44130652788
369,39892.8502693412
370,39903.21900187078
371,39890.314593252595
372,39894.58287776415
373,39916.091775280875
374,39937.92120358695
375,39934.96681670352
376,39932.9154662294
377,39958.193614291056
378,39973.86058079399
379,39966.56524538984
380,39963.88136272521
381,39981.82664331948
382,39993.59230474067
383,39998.00836617515
384,39981.27684215938
385,39989.006091528914
386,40019.4029721495
387,40009.21986028801
388,39993.01212306879
389,39996.20723937418
390,40015.53898017379
391,40002.2497050864
392,40010.30993608918
393,40039.02521156892
394,40057.30665679423
395,40053.163262749214
396,40036.30703569965
397,40032.52803681703
398,40066.37316003836
399,40089.39302413169
400,40081.88232525608
401,40055.91480315867
402,40067.46279759512
403,40088.58982216719
404,40075.71511931435
405,40053.60593323665
406,40061.86633243051
407,40076.55784852296
408,40071.28647150465
409,40050.81557531298
410,40058.722512141925
411,40073.350511861994
412,40070.63643888985
413,40043.609615051784
414,40062.024661169664
415,40092.38784540125
416,40089.488008892426
417,40065.326713566625
418,40064.83735502619
419,40081.103591433
420,40086.36744427602
421,40095.74621602939
422,40077.50408142854
423,40096.10757301212
424,40115.928756573754
425,40100.61981529211
426,40089.63614498308
427,40101.19975334999
428,40110.07016003998
429,40091.54562837863
430,40090.61765502389
431,40108.03047980623
432,40132.06576821329
433,40111.759180977606
434,40064.50425002469
