,0
0,-8.768538896732494e-09
1,34193.278840983745
2,31436.04596124377
3,38820.763957116236
4,45479.28520472162
5,42915.20285309521
6,35722.92243759125
7,33779.08436320435
8,38830.15881710054
9,43358.15064161307
10,41671.45611676062
11,36921.17403350856
12,35646.781678463274
13,38839.04732989838
14,41673.6653958156
15,40654.57512992616
16,37841.464334836135
17,37105.073867447194
18,38877.01992229877
19,40383.241626841744
20,39860.94717274453
21,38534.70125567878
22,38220.06017604626
23,38917.41362439286
24,39404.03547579225
25,39260.05583855129
26,39032.67856507367
27,39041.18900488857
28,38943.20119770497
29,38729.46149522027
30,38853.80733635156
31,39393.51019874231
32,39580.20752234072
33,38962.59565489847
34,38287.419743969105
35,38595.742314249605
36,39592.93678876757
37,39888.73938464868
38,38981.036323694374
39,38075.42884912693
40,38461.17386454558
41,39660.06598774914
42,40026.06666585399
43,39010.46051181837
44,38003.318585959634
45,38402.440027776756
46,39675.120064906936
47,40052.97697033567
48,39043.92231838619
49,38030.88987833146
50,38407.322903835724
51,39610.71271685377
52,39986.60012649406
53,39036.851011687475
54,38128.093110418544
55,38464.06872584004
56,39537.37143094913
57,39836.27945538038
58,39032.41673937655
59,38281.23842166008
60,38576.27807284595
61,39413.6814321815
62,39648.84398806508
63,39052.20345373069
64,38499.887384055946
65,38715.854923303305
66,39289.78426568859
67,39445.48547047947
68,39056.65348308081
69,38714.35384264005
70,38822.72813240587
71,39161.87326798315
72,39254.091123529986
73,39064.00925418694
74,38888.708967030034
75,38926.19350797612
76,39048.20513042012
77,39098.992513264835
78,39048.16067610572
79,39028.38470665054
80,39012.7427338159
81,38963.03127666812
82,38939.53050769358
83,39042.47106850949
84,39171.80235410051
85,39112.19806285096
86,38883.84277392576
87,38810.31885121192
88,39042.9326471894
89,39280.93320577452
90,39188.79993073501
91,38837.06325151476
92,38718.87818120346
93,39031.20901874937
94,39368.56074646601
95,39225.430229067046
96,38780.63099714219
97,38649.34413646265
98,39024.58916130022
99,39385.44405970276
100,39239.11446045849
101,38790.672511474804
102,38680.64303175335
103,39034.26242883828
104,39419.56438263118
105,39288.938464129234
106,38850.7985433727
107,38688.75740660907
108,39016.30267009547
109,39351.99610961812
110,39220.989051260636
111,38802.22150330602
112,38674.78425807634
113,39003.131599924425
114,39334.61937314307
115,39229.937157780696
116,38840.578377295096
117,38722.07394348004
118,39016.37972525222
119,39307.75193000854
120,39203.49243695304
121,38880.38178864807
122,38791.342156408275
123,39060.236265614556
124,39285.21438497259
125,39219.0022915371
126,38947.87343532736
127,38863.4859076671
128,38998.613105667726
129,39125.38289251519
130,39055.65388137292
131,38904.31426081363
132,38871.41022181892
133,38989.48532899031
134,39090.26845470177
135,39055.09392922232
136,38949.75069353124
137,38917.94750993215
138,38967.12156057364
139,39007.67018779274
140,39006.54464933001
141,38953.21751417819
142,38936.97710925546
143,38929.4760042245
144,38950.4508882052
145,38954.28667449357
146,38968.0232892448
147,38972.50457160554
148,38954.30826223567
149,38909.44047296974
150,38919.79424256296
