,0
0,-8.768538896732494e-09
1,45777.511910343
2,42079.338191748866
3,51959.0491624715
4,60876.04407523763
5,57449.66668060687
6,47811.44890635731
7,45203.833121045915
8,51970.53251829385
9,58031.1923822519
10,55770.697581352506
11,49407.14661839069
12,47710.400567441575
13,51993.49488057811
14,55782.40259042695
15,54408.62254533819
16,50645.56891504822
17,49669.72614976883
18,52040.2689615501
19,54046.61870810659
20,53348.299607432455
21,51579.96075844064
22,51160.5307553185
23,52088.44035711528
24,52736.18526961366
25,52549.14633831904
26,52251.201177341245
27,52252.04641797551
28,52116.44614657866
29,51836.428761054536
30,52004.07074906516
31,52721.67772490204
32,52964.67611903083
33,52142.52556950618
34,51245.757756354615
35,51657.17735691428
36,52985.351782885984
37,53382.39838835991
38,52170.325365608216
39,50961.74903001322
40,51471.0750672659
41,53078.297823081695
42,53575.3066434217
43,52214.23503140736
44,50859.76750090641
45,51393.67567930365
46,53105.84596952811
47,53616.23348659096
48,52256.731104941326
49,50895.2735444366
50,51407.32010867658
51,53024.08275264512
52,53520.83791800442
53,52246.15668039664
54,51033.86118913395
55,51487.70535641936
56,52919.20551475521
57,53314.47182404211
58,52244.90568585429
59,51247.61509740785
60,51643.47452200807
61,52754.69427628553
62,53070.84220234514
63,52277.62636578349
64,51538.97765287067
65,51818.65786638965
66,52587.38777886887
67,52803.17036915611
68,52284.90066945706
69,51821.88888956011
70,51965.75168914437
71,52422.94680489923
72,52549.75696730665
73,52286.7479850014
74,52048.20943075292
75,52103.70929386681
76,52270.5312725126
77,52332.36614635952
78,52262.465305545324
79,52242.39648248467
80,52224.89765720065
81,52150.3091924429
82,52111.1572672187
83,52253.89407033498
84,52430.28210932635
85,52349.17426618053
86,52036.63635394263
87,51940.64315454397
88,52252.66050946375
89,52576.612826520446
90,52447.33173673162
91,51974.580551301246
92,51823.902392061544
93,52244.01983084513
94,52692.04958729731
95,52503.78667219666
96,51919.22955417883
97,51748.75540616996
98,52246.371242765
99,52723.71861237493
100,52531.88248788031
101,51934.54363367225
102,51777.36307532716
103,52255.99862347555
104,52763.229803469876
105,52583.7739447566
106,51995.70597637933
107,51776.89118657534
108,52219.312270552386
109,52675.48300982556
110,52504.15774671588
111,51938.02727661574
112,51763.8754389605
113,52203.748546057264
114,52644.50574860368
115,52492.2962499273
116,51971.85575661062
117,51817.14304895629
118,52209.26550124307
119,52594.73497997075
120,52448.88180975399
121,52028.986831022776
122,51912.47532424526
123,52259.610680594276
124,52557.694148596376
125,52464.772569151406
126,52108.6992806881
127,51998.58146121052
128,52178.41019155648
129,52358.08389716886
130,52277.25834526609
131,52069.45240083624
132,52015.99719174877
133,52175.82786847108
134,52317.598817516446
135,52275.70212409113
136,52133.23459767344
137,52088.74032296439
138,52160.972012677536
139,52222.55950705048
140,52218.6502208169
141,52147.57980413774
142,52130.3460932159
143,52123.133910378136
144,52146.28916604476
