,0
0,-8.768538896732494e-09
1,51836.35414925523
2,47640.30180162282
3,58841.91590871079
4,68942.0155148299
5,65069.77988920825
6,54120.835996034366
7,51199.388861405896
8,58856.36629724779
9,65707.49137762123
10,63140.410338026806
11,55967.28397799916
12,54032.21300585548
13,58882.299012092626
14,63169.36209988992
15,61642.953525226054
16,57382.66392546981
17,56287.71082906363
18,58943.136631650224
19,61218.03052402432
20,60447.67771165497
21,58435.84368185763
22,57953.2717751449
23,59022.788049175884
24,59779.10841796391
25,59548.69758133677
26,59182.360743316625
27,59187.93931282633
28,59096.28864242953
29,58760.453155949
30,58957.64658145845
31,59751.90311735305
32,60040.3343422889
33,59092.469486073205
34,58076.54650633079
35,58526.1433609241
36,60074.94064345564
37,60547.35071424731
38,59152.08576079415
39,57730.33914795269
40,58340.96688409214
41,60197.676946014675
42,60755.706983684744
43,59179.373655345524
44,57650.983819016314
45,58283.91962167721
46,60200.851594651394
47,60767.11734672969
48,59236.595605329305
49,57735.31876925286
50,58303.76985278151
51,60114.496351949405
52,60665.48244473048
53,59267.5792369323
54,57886.22207325215
55,58398.99479137175
56,59985.53132284616
57,60470.33681320904
58,59263.58968832947
59,58138.10159778524
60,58555.06581266955
61,59850.65235239088
62,60190.69480475399
63,59262.935555761534
64,58419.443199478475
65,58768.025229781604
66,59653.53099344069
67,59878.92426542629
68,59258.80954917162
69,58752.06693313581
70,58947.05343211061
71,59445.9187066087
72,59579.815340308145
73,59310.95812262659
74,59090.354405768405
75,59136.95225814559
76,59299.491697254416
77,59335.592745126865
78,59321.49673352475
79,59272.67701403024
80,59246.00012587895
81,59170.44151022585
82,59183.54528273053
83,59341.626863454636
84,59511.05991562792
85,59395.751318530005
86,59109.7088698734
87,59005.3513405229
88,59334.61011891393
89,59688.510118494036
90,59558.69650870212
91,59035.87664609532
92,58864.44799619972
93,59325.81540782847
94,59837.1725777347
95,59647.01645910292
96,58972.66033700837
97,58781.44695011922
98,59361.54302733431
99,59952.20452234414
100,59742.00268350227
101,59031.08316847849
102,58818.6298734913
103,59413.39056210089
104,59906.87363178296
105,59689.068637597906
106,59011.816828854906
107,58843.87053042298
108,59381.21097532631
109,59910.5540087696
110,59697.7016316884
111,59097.51074365752
112,58891.71686639094
113,59379.3630676085
114,59863.768364158284
115,59722.19309164028
116,59156.64574799855
117,58951.6894412166
118,59371.48833241731
119,59817.422571629446
120,59680.543852886054
121,59171.41145127086
122,59014.801481777744
123,59376.86666294938
124,59752.79539464948
125,59627.43855373617
126,59236.82610626492
127,59128.18275625904
128,59435.37462779673
129,59662.144329904215
130,59570.08993562414
131,59309.664790636045
132,59278.849722192295
133,59431.01851070371
134,59562.33809276145
135,59532.54907322182
136,59430.11546488711
137,59374.56212330164
138,59440.74252906203
139,59514.14762820504
140,59532.33941005211
141,59493.81676121338
142,59456.517796346976
143,59458.42943380162
144,59474.77259968348
145,59526.55213494406
146,59532.89503107245
147,59503.30651819392
148,59484.82754422832
149,59476.86620054918
150,59482.515638126104
151,59573.30740750657
152,59620.22250388711
153,59552.950011257955
154,59406.403172055274
155,59441.525942196284
156,59603.46652891714
157,59703.679152639976
158,59549.18130649037
159,59381.25505241845
160,59442.03456466355
161,59675.45858607507
